Year,Niveau de compétence,Compétences,Géographie,Genre,Groupe d'âge,GeoCode,Value
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Total,45 à 54 ans,12,44.8
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Total,45 à 54 ans,12,45.9
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Total,55 à 65 ans,12,63.7
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Total,55 à 65 ans,12,63.7
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Total,Total,12,48.8
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Total,Total,12,50.3
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Femmes+,16 à 24 ans,12,64.9
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Femmes+,25 à 34 ans,12,42.5
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Femmes+,25 à 34 ans,12,52.5
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Femmes+,35 à 44 ans,12,44.1
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Femmes+,35 à 44 ans,12,49.0
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Femmes+,45 à 54 ans,12,44.5
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Femmes+,45 à 54 ans,12,51.0
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Femmes+,55 à 65 ans,12,55.9
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Femmes+,55 à 65 ans,12,60.4
2022,2 ou moins,Alphabétisme,Nouvelle-Écosse,Femmes+,Total,12,48.7
2022,2 ou moins,Arithmétique,Nouvelle-Écosse,Femmes+,Total,12,55.4
2022,2 ou moins,Alphabétisme,Ontario,Hommes+,16 à 24 ans,35,44.4
2022,2 ou moins,Arithmétique,Ontario,Hommes+,16 à 24 ans,35,38.6
2022,2 ou moins,Alphabétisme,Ontario,Hommes+,25 à 34 ans,35,42.7
2022,2 ou moins,Arithmétique,Ontario,Hommes+,25 à 34 ans,35,36.4
2022,2 ou moins,Alphabétisme,Ontario,Hommes+,35 à 44 ans,35,44.9
2022,2 ou moins,Arithmétique,Ontario,Hommes+,35 à 44 ans,35,41.4
2022,2 ou moins,Alphabétisme,Ontario,Hommes+,45 à 54 ans,35,49.9
2022,2 ou moins,Arithmétique,Ontario,Hommes+,45 à 54 ans,35,44.0
2022,2 ou moins,Alphabétisme,Ontario,Hommes+,55 à 65 ans,35,67.0
2022,2 ou moins,Arithmétique,Ontario,Hommes+,55 à 65 ans,35,58.2
2022,2 ou moins,Alphabétisme,Ontario,Hommes+,Total,35,50.0
2022,2 ou moins,Arithmétique,Ontario,Hommes+,Total,35,43.9
2022,2 ou moins,Alphabétisme,Ontario,Total,16 à 24 ans,35,46.5
2022,2 ou moins,Arithmétique,Ontario,Total,16 à 24 ans,35,49.3
2022,2 ou moins,Alphabétisme,Ontario,Total,25 à 34 ans,35,38.0
2022,2 ou moins,Arithmétique,Ontario,Total,25 à 34 ans,35,39.3
2022,2 ou moins,Alphabétisme,Ontario,Total,35 à 44 ans,35,50.4
2022,2 ou moins,Arithmétique,Ontario,Total,35 à 44 ans,35,51.8
2022,2 ou moins,Alphabétisme,Ontario,Total,45 à 54 ans,35,50.7
2022,2 ou moins,Arithmétique,Ontario,Total,45 à 54 ans,35,50.2
2022,2 ou moins,Alphabétisme,Ontario,Total,55 à 65 ans,35,62.4
2022,2 ou moins,Arithmétique,Ontario,Total,55 à 65 ans,35,63.0
2022,2 ou moins,Alphabétisme,Ontario,Total,Total,35,49.7
2022,2 ou moins,Arithmétique,Ontario,Total,Total,35,50.8
2022,2 ou moins,Arithmétique,Ontario,Femmes+,16 à 24 ans,35,60.8
2022,2 ou moins,Alphabétisme,Ontario,Femmes+,25 à 34 ans,35,33.1
2022,2 ou moins,Arithmétique,Ontario,Femmes+,25 à 34 ans,35,42.4
2022,2 ou moins,Alphabétisme,Ontario,Femmes+,35 à 44 ans,35,55.9
2022,2 ou moins,Arithmétique,Ontario,Femmes+,35 à 44 ans,35,62.0
2022,2 ou moins,Alphabétisme,Ontario,Femmes+,45 à 54 ans,35,51.4
2022,2 ou moins,Arithmétique,Ontario,Femmes+,45 à 54 ans,35,55.9
2022,2 ou moins,Alphabétisme,Ontario,Femmes+,55 à 65 ans,35,58.0
2022,2 ou moins,Arithmétique,Ontario,Femmes+,55 à 65 ans,35,67.6
2022,2 ou moins,Alphabétisme,Ontario,Femmes+,Total,35,49.3
2022,2 ou moins,Arithmétique,Ontario,Femmes+,Total,35,57.6
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Hommes+,16 à 24 ans,11,62.6
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Hommes+,16 à 24 ans,11,54.7
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Hommes+,25 à 34 ans,11,48.9
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Hommes+,25 à 34 ans,11,47.0
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Hommes+,35 à 44 ans,11,47.9
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Hommes+,35 à 44 ans,11,42.4
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Hommes+,45 à 54 ans,11,55.7
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Hommes+,45 à 54 ans,11,51.0
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Hommes+,55 à 65 ans,11,60.3
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Hommes+,55 à 65 ans,11,58.9
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Hommes+,Total,11,55.3
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Hommes+,Total,11,51.2
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Total,16 à 24 ans,11,62.7
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Total,16 à 24 ans,11,60.9
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Total,25 à 34 ans,11,44.3
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Total,25 à 34 ans,11,48.4
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Total,35 à 44 ans,11,44.7
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Total,35 à 44 ans,11,47.9
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Total,45 à 54 ans,11,51.2
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Total,45 à 54 ans,11,49.9
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Total,55 à 65 ans,11,61.8
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Total,55 à 65 ans,11,65.9
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Total,Total,11,53.2
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Total,Total,11,55.0
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Femmes+,16 à 24 ans,11,62.7
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Femmes+,16 à 24 ans,11,67.9
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Femmes+,25 à 34 ans,11,39.3
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Femmes+,25 à 34 ans,11,50.1
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Femmes+,35 à 44 ans,11,41.9
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Femmes+,35 à 44 ans,11,53.1
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Femmes+,45 à 54 ans,11,46.9
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Femmes+,45 à 54 ans,11,48.9
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Femmes+,55 à 65 ans,11,63.3
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Femmes+,55 à 65 ans,11,72.4
2022,2 ou moins,Alphabétisme,Île-du-Prince-Édouard,Femmes+,Total,11,51.2
2022,2 ou moins,Arithmétique,Île-du-Prince-Édouard,Femmes+,Total,11,58.9
2022,2 ou moins,Alphabétisme,Québec,Hommes+,16 à 24 ans,24,49.8
2022,2 ou moins,Arithmétique,Québec,Hommes+,16 à 24 ans,24,43.2
2022,2 ou moins,Alphabétisme,Québec,Hommes+,25 à 34 ans,24,39.7
2022,2 ou moins,Arithmétique,Québec,Hommes+,25 à 34 ans,24,32.5
2022,2 ou moins,Alphabétisme,Québec,Hommes+,35 à 44 ans,24,42.3
2022,2 ou moins,Arithmétique,Québec,Hommes+,35 à 44 ans,24,36.4
2022,2 ou moins,Alphabétisme,Québec,Hommes+,45 à 54 ans,24,53.8
2022,2 ou moins,Arithmétique,Québec,Hommes+,45 à 54 ans,24,44.8
2022,2 ou moins,Alphabétisme,Québec,Hommes+,55 à 65 ans,24,73.2
2022,2 ou moins,Arithmétique,Québec,Hommes+,55 à 65 ans,24,65.8
2022,2 ou moins,Alphabétisme,Québec,Hommes+,Total,24,52.6
2022,2 ou moins,Arithmétique,Québec,Hommes+,Total,24,45.3
2022,2 ou moins,Alphabétisme,Québec,Total,16 à 24 ans,24,47.2
2022,2 ou moins,Arithmétique,Québec,Total,16 à 24 ans,24,45.6
2022,2 ou moins,Alphabétisme,Québec,Total,25 à 34 ans,24,38.3
2022,2 ou moins,Arithmétique,Québec,Total,25 à 34 ans,24,37.9
2022,2 ou moins,Alphabétisme,Québec,Total,35 à 44 ans,24,42.4
2022,2 ou moins,Arithmétique,Québec,Total,35 à 44 ans,24,43.2
2022,2 ou moins,Alphabétisme,Québec,Total,45 à 54 ans,24,54.1
2022,2 ou moins,Arithmétique,Québec,Total,45 à 54 ans,24,53.1
2022,2 ou moins,Alphabétisme,Québec,Total,55 à 65 ans,24,72.1
2022,2 ou moins,Arithmétique,Québec,Total,55 à 65 ans,24,70.3
2022,2 ou moins,Alphabétisme,Québec,Total,Total,24,51.8
2022,2 ou moins,Arithmétique,Québec,Total,Total,24,51.0
2022,2 ou moins,Alphabétisme,Québec,Femmes+,16 à 24 ans,24,44.5
2022,2 ou moins,Arithmétique,Québec,Femmes+,16 à 24 ans,24,48.2
2022,2 ou moins,Alphabétisme,Québec,Femmes+,25 à 34 ans,24,36.8
2022,2 ou moins,Arithmétique,Québec,Femmes+,25 à 34 ans,24,43.7
2022,2 ou moins,Alphabétisme,Québec,Femmes+,35 à 44 ans,24,42.6
2022,2 ou moins,Arithmétique,Québec,Femmes+,35 à 44 ans,24,50.2
2022,2 ou moins,Alphabétisme,Québec,Femmes+,45 à 54 ans,24,54.5
2022,2 ou moins,Arithmétique,Québec,Femmes+,45 à 54 ans,24,61.5
2022,2 ou moins,Alphabétisme,Québec,Femmes+,55 à 65 ans,24,70.9
2022,2 ou moins,Arithmétique,Québec,Femmes+,55 à 65 ans,24,74.8
2022,2 ou moins,Alphabétisme,Québec,Femmes+,Total,24,51.0
2022,2 ou moins,Arithmétique,Québec,Femmes+,Total,24,56.9
2022,2 ou moins,Alphabétisme,Saskatchewan,Hommes+,16 à 24 ans,47,56.2
2022,2 ou moins,Arithmétique,Saskatchewan,Hommes+,16 à 24 ans,47,57.2
2022,2 ou moins,Alphabétisme,Saskatchewan,Hommes+,25 à 34 ans,47,45.4
2022,2 ou moins,Arithmétique,Saskatchewan,Hommes+,25 à 34 ans,47,40.0
2022,2 ou moins,Alphabétisme,Saskatchewan,Hommes+,35 à 44 ans,47,50.3
2022,2 ou moins,Arithmétique,Saskatchewan,Hommes+,35 à 44 ans,47,47.2
2022,2 ou moins,Alphabétisme,Saskatchewan,Hommes+,45 à 54 ans,47,51.4
2022,2 ou moins,Arithmétique,Saskatchewan,Hommes+,45 à 54 ans,47,51.9
2022,2 ou moins,Alphabétisme,Saskatchewan,Hommes+,55 à 65 ans,47,65.5
2022,2 ou moins,Arithmétique,Saskatchewan,Hommes+,55 à 65 ans,47,54.9
2022,2 ou moins,Alphabétisme,Saskatchewan,Hommes+,Total,47,53.8
2022,2 ou moins,Arithmétique,Saskatchewan,Hommes+,Total,47,50.0
2022,2 ou moins,Alphabétisme,Saskatchewan,Total,16 à 24 ans,47,58.8
2022,2 ou moins,Arithmétique,Saskatchewan,Total,16 à 24 ans,47,62.2
2022,2 ou moins,Alphabétisme,Saskatchewan,Total,25 à 34 ans,47,42.6
2022,2 ou moins,Arithmétique,Saskatchewan,Total,25 à 34 ans,47,44.8
2022,2 ou moins,Alphabétisme,Saskatchewan,Total,35 à 44 ans,47,46.2
2022,2 ou moins,Arithmétique,Saskatchewan,Total,35 à 44 ans,47,50.4
2022,2 ou moins,Alphabétisme,Saskatchewan,Total,45 à 54 ans,47,50.2
2022,2 ou moins,Arithmétique,Saskatchewan,Total,45 à 54 ans,47,52.8
2022,2 ou moins,Alphabétisme,Saskatchewan,Total,55 à 65 ans,47,63.3
2022,2 ou moins,Arithmétique,Saskatchewan,Total,55 à 65 ans,47,60.9
2022,2 ou moins,Alphabétisme,Saskatchewan,Total,Total,47,52.0
2022,2 ou moins,Arithmétique,Saskatchewan,Total,Total,47,53.9
2022,2 ou moins,Alphabétisme,Saskatchewan,Femmes+,16 à 24 ans,47,61.7
2022,2 ou moins,Arithmétique,Saskatchewan,Femmes+,16 à 24 ans,47,67.8
2022,2 ou moins,Alphabétisme,Saskatchewan,Femmes+,25 à 34 ans,47,39.6
2022,2 ou moins,Arithmétique,Saskatchewan,Femmes+,25 à 34 ans,47,49.8
2022,2 ou moins,Alphabétisme,Saskatchewan,Femmes+,35 à 44 ans,47,42.0
2022,2 ou moins,Arithmétique,Saskatchewan,Femmes+,35 à 44 ans,47,53.7
2022,2 ou moins,Alphabétisme,Saskatchewan,Femmes+,45 à 54 ans,47,49.0
2022,2 ou moins,Arithmétique,Saskatchewan,Femmes+,45 à 54 ans,47,53.7
2022,2 ou moins,Alphabétisme,Saskatchewan,Femmes+,55 à 65 ans,47,61.1
2022,2 ou moins,Arithmétique,Saskatchewan,Femmes+,55 à 65 ans,47,66.9
2022,2 ou moins,Alphabétisme,Saskatchewan,Femmes+,Total,47,50.2
2022,2 ou moins,Arithmétique,Saskatchewan,Femmes+,Total,47,58.1
2022,3 ou plus,Alphabétisme,Canada,Total,Total,,51.0
2022,3 ou plus,Arithmétique,Canada,Total,Total,,49.5
2022,3 ou plus,Alphabétisme,Canada,Hommes+,Total,,51.2
2022,3 ou plus,Arithmétique,Canada,Hommes+,Total,,56.1
2022,3 ou plus,Alphabétisme,Canada,Femmes+,Total,,50.9
2022,3 ou plus,Arithmétique,Canada,Femmes+,Total,,42.8
2022,3 ou plus,Alphabétisme,Canada,Total,16 à 24 ans,,54.1
2022,3 ou plus,Arithmétique,Canada,Total,16 à 24 ans,,49.9
2022,3 ou plus,Alphabétisme,Canada,Hommes+,16 à 24 ans,,56.3
2022,3 ou plus,Arithmétique,Canada,Hommes+,16 à 24 ans,,59.3
2022,3 ou plus,Alphabétisme,Canada,Femmes+,16 à 24 ans,,51.8
2022,3 ou plus,Arithmétique,Canada,Femmes+,16 à 24 ans,,39.8
2022,3 ou plus,Alphabétisme,Canada,Total,25 à 34 ans,,61.5
2022,3 ou plus,Arithmétique,Canada,Total,25 à 34 ans,,60.7
2022,3 ou plus,Alphabétisme,Canada,Hommes+,25 à 34 ans,,59.0
2022,3 ou plus,Arithmétique,Canada,Hommes+,25 à 34 ans,,64.8
2022,3 ou plus,Alphabétisme,Canada,Femmes+,25 à 34 ans,,64.1
2022,3 ou plus,Arithmétique,Canada,Femmes+,25 à 34 ans,,56.5
2022,3 ou plus,Alphabétisme,Canada,Total,35 à 44 ans,,55.3
2022,3 ou plus,Arithmétique,Canada,Total,35 à 44 ans,,52.6
2022,3 ou plus,Alphabétisme,Canada,Hommes+,35 à 44 ans,,58.4
2022,3 ou plus,Arithmétique,Canada,Hommes+,35 à 44 ans,,60.7
2022,3 ou plus,Alphabétisme,Canada,Femmes+,35 à 44 ans,,52.1
2022,3 ou plus,Arithmétique,Canada,Femmes+,35 à 44 ans,,44.5
2022,3 ou plus,Alphabétisme,Canada,Total,45 à 54 ans,,49.3
2022,3 ou plus,Arithmétique,Canada,Total,45 à 54 ans,,49.3
2022,3 ou plus,Alphabétisme,Canada,Hommes+,45 à 54 ans,,50.0
2022,3 ou plus,Arithmétique,Canada,Hommes+,45 à 54 ans,,56.3
2022,3 ou plus,Alphabétisme,Canada,Femmes+,45 à 54 ans,,48.7
2022,3 ou plus,Arithmétique,Canada,Femmes+,45 à 54 ans,,42.6
2022,3 ou plus,Alphabétisme,Canada,Total,55 à 65 ans,,36.4
2022,3 ou plus,Arithmétique,Canada,Total,55 à 65 ans,,35.8
2022,3 ou plus,Alphabétisme,Canada,Hommes+,55 à 65 ans,,33.9
2022,3 ou plus,Arithmétique,Canada,Hommes+,55 à 65 ans,,40.7
2022,3 ou plus,Alphabétisme,Canada,Femmes+,55 à 65 ans,,38.9
2022,3 ou plus,Arithmétique,Canada,Femmes+,55 à 65 ans,,30.9
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Total,Total,10,43.9
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Total,Total,10,37.1
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Hommes+,Total,10,42.7
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Hommes+,Total,10,39.5
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Femmes+,Total,10,45.0
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Femmes+,Total,10,34.7
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Total,16 à 24 ans,10,46.3
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Total,16 à 24 ans,10,36.4
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Hommes+,16 à 24 ans,10,47.8
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Hommes+,16 à 24 ans,10,38.5
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Femmes+,16 à 24 ans,10,44.6
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Femmes+,16 à 24 ans,10,34.0
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Total,25 à 34 ans,10,58.9
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Total,25 à 34 ans,10,46.1
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Hommes+,25 à 34 ans,10,65.1
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Hommes+,25 à 34 ans,10,53.0
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Femmes+,25 à 34 ans,10,52.4
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Femmes+,25 à 34 ans,10,38.9
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Total,35 à 44 ans,10,56.0
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Total,35 à 44 ans,10,48.6
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Hommes+,35 à 44 ans,10,54.7
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Hommes+,35 à 44 ans,10,52.6
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Femmes+,35 à 44 ans,10,57.1
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Femmes+,35 à 44 ans,10,44.9
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Total,45 à 54 ans,10,42.8
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Total,45 à 54 ans,10,38.2
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Hommes+,45 à 54 ans,10,37.0
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Hommes+,45 à 54 ans,10,38.6
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Femmes+,45 à 54 ans,10,48.3
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Femmes+,45 à 54 ans,10,37.8
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Total,55 à 65 ans,10,26.3
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Total,55 à 65 ans,10,23.6
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Hommes+,55 à 65 ans,10,22.3
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Hommes+,55 à 65 ans,10,24.0
2022,3 ou plus,Alphabétisme,Terre-Neuve-et-Labrador,Femmes+,55 à 65 ans,10,30.1
2022,3 ou plus,Arithmétique,Terre-Neuve-et-Labrador,Femmes+,55 à 65 ans,10,23.3
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Total,Total,11,46.8
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Total,Total,11,45.0
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Hommes+,Total,11,44.7
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Hommes+,Total,11,48.8
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Femmes+,Total,11,48.8
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Femmes+,Total,11,41.1
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Total,16 à 24 ans,11,37.3
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Total,16 à 24 ans,11,39.1
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Hommes+,16 à 24 ans,11,37.4
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Hommes+,16 à 24 ans,11,45.2
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Femmes+,16 à 24 ans,11,37.3
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Femmes+,16 à 24 ans,11,32.1
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Total,25 à 34 ans,11,55.7
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Total,25 à 34 ans,11,51.5
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Hommes+,25 à 34 ans,11,51.2
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Hommes+,25 à 34 ans,11,53.0
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Femmes+,25 à 34 ans,11,60.6
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Femmes+,25 à 34 ans,11,49.9
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Total,35 à 44 ans,11,55.2
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Total,35 à 44 ans,11,52.1
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Hommes+,35 à 44 ans,11,52.1
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Hommes+,35 à 44 ans,11,57.7
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Femmes+,35 à 44 ans,11,58.1
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Femmes+,35 à 44 ans,11,46.9
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Total,45 à 54 ans,11,48.8
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Total,45 à 54 ans,11,50.1
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Hommes+,45 à 54 ans,11,44.3
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Hommes+,45 à 54 ans,11,49.0
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Femmes+,45 à 54 ans,11,53.1
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Femmes+,45 à 54 ans,11,51.2
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Total,55 à 65 ans,11,38.2
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Total,55 à 65 ans,11,34.1
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Hommes+,55 à 65 ans,11,39.8
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Hommes+,55 à 65 ans,11,41.0
2022,3 ou plus,Alphabétisme,Île-du-Prince-Édouard,Femmes+,55 à 65 ans,11,36.7
2022,3 ou plus,Arithmétique,Île-du-Prince-Édouard,Femmes+,55 à 65 ans,11,27.5
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Total,Total,12,51.2
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Total,Total,12,49.7
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Hommes+,Total,12,51.1
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Hommes+,Total,12,55.2
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Femmes+,Total,12,51.3
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Femmes+,Total,12,44.5
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Total,16 à 24 ans,12,53.2
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Total,16 à 24 ans,12,47.9
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Hommes+,16 à 24 ans,12,61.6
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Hommes+,16 à 24 ans,12,60.1
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Femmes+,16 à 24 ans,12,44.3
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Femmes+,16 à 24 ans,12,35.1
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Total,25 à 34 ans,12,61.7
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Total,25 à 34 ans,12,59.3
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Hommes+,25 à 34 ans,12,66.1
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Hommes+,25 à 34 ans,12,71.3
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Femmes+,25 à 34 ans,12,57.5
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Femmes+,25 à 34 ans,12,47.5
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Total,35 à 44 ans,12,54.6
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Total,35 à 44 ans,12,55.0
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Hommes+,35 à 44 ans,12,53.2
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Hommes+,35 à 44 ans,12,59.4
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Femmes+,35 à 44 ans,12,55.9
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Femmes+,35 à 44 ans,12,51.0
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Total,45 à 54 ans,12,55.2
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Total,45 à 54 ans,12,54.1
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Hommes+,45 à 54 ans,12,55.0
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Hommes+,45 à 54 ans,12,59.7
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Femmes+,45 à 54 ans,12,55.5
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Femmes+,45 à 54 ans,12,49.0
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Total,55 à 65 ans,12,36.3
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Total,55 à 65 ans,12,36.3
2022,3 ou plus,Alphabétisme,Nouvelle-Écosse,Hommes+,55 à 65 ans,12,28.0
2022,3 ou plus,Arithmétique,Nouvelle-Écosse,Hommes+,55 à 65 ans,12,32.8
