Year,Causes of death,Age at time of death,Sex,Value
2018,Diseases of heart,25 to 29 years,Females,2.3
2018,Essential hypertension and hypertensive renal disease,25 to 29 years,Females,0.0
2018,Cerebrovascular diseases,25 to 29 years,Females,0.2
2018,Atherosclerosis,25 to 29 years,Females,0.0
2018,Aortic aneurysm and dissection,25 to 29 years,Females,0.1
2018,Chronic lower respiratory diseases,25 to 29 years,Females,0.2
2018,Pneumoconioses and chemical effects,25 to 29 years,Females,0.1
2018,Pneumonitis due to solids and liquids,25 to 29 years,Females,0.0
2018,Malignant neoplasms,30 to 34 years,Both sexes,8.5
2018,Diabetes mellitus,30 to 34 years,Both sexes,0.9
2018,Diseases of heart,30 to 34 years,Both sexes,4.0
2018,Essential hypertension and hypertensive renal disease,30 to 34 years,Both sexes,0.0
2018,Cerebrovascular diseases,30 to 34 years,Both sexes,0.7
2018,Atherosclerosis,30 to 34 years,Both sexes,0.0
2018,Aortic aneurysm and dissection,30 to 34 years,Both sexes,0.2
2018,Chronic lower respiratory diseases,30 to 34 years,Both sexes,0.2
2018,Pneumoconioses and chemical effects,30 to 34 years,Both sexes,0.0
2018,Pneumonitis due to solids and liquids,30 to 34 years,Both sexes,0.1
2018,Malignant neoplasms,30 to 34 years,Males,6.8
2018,Diabetes mellitus,30 to 34 years,Males,1.0
2018,Diseases of heart,30 to 34 years,Males,5.6
2018,Essential hypertension and hypertensive renal disease,30 to 34 years,Males,0.0
2018,Cerebrovascular diseases,30 to 34 years,Males,0.7
2018,Atherosclerosis,30 to 34 years,Males,0.0
2018,Aortic aneurysm and dissection,30 to 34 years,Males,0.4
2018,Chronic lower respiratory diseases,30 to 34 years,Males,0.3
2018,Pneumoconioses and chemical effects,30 to 34 years,Males,0.0
2018,Pneumonitis due to solids and liquids,30 to 34 years,Males,0.2
2018,Malignant neoplasms,30 to 34 years,Females,10.2
2018,Diabetes mellitus,30 to 34 years,Females,0.9
2018,Diseases of heart,30 to 34 years,Females,2.3
2018,Essential hypertension and hypertensive renal disease,30 to 34 years,Females,0.0
2018,Cerebrovascular diseases,30 to 34 years,Females,0.8
2018,Atherosclerosis,30 to 34 years,Females,0.0
2018,Aortic aneurysm and dissection,30 to 34 years,Females,0.1
2018,Chronic lower respiratory diseases,30 to 34 years,Females,0.2
2018,Pneumoconioses and chemical effects,30 to 34 years,Females,0.1
2018,Pneumonitis due to solids and liquids,30 to 34 years,Females,0.0
2018,Malignant neoplasms,35 to 44 years,Both sexes,21.5
2018,Diabetes mellitus,35 to 44 years,Both sexes,2.2
2018,Diseases of heart,35 to 44 years,Both sexes,9.6
2018,Essential hypertension and hypertensive renal disease,35 to 44 years,Both sexes,0.1
2018,Cerebrovascular diseases,35 to 44 years,Both sexes,2.4
2018,Atherosclerosis,35 to 44 years,Both sexes,0.0
2018,Aortic aneurysm and dissection,35 to 44 years,Both sexes,0.5
2018,Chronic lower respiratory diseases,35 to 44 years,Both sexes,0.5
2018,Pneumoconioses and chemical effects,35 to 44 years,Both sexes,0.0
2018,Pneumonitis due to solids and liquids,35 to 44 years,Both sexes,0.1
2018,Malignant neoplasms,35 to 44 years,Males,18.6
2018,Diabetes mellitus,35 to 44 years,Males,2.5
2018,Diseases of heart,35 to 44 years,Males,13.8
2018,Essential hypertension and hypertensive renal disease,35 to 44 years,Males,0.2
2018,Cerebrovascular diseases,35 to 44 years,Males,3.0
2018,Atherosclerosis,35 to 44 years,Males,0.0
2018,Aortic aneurysm and dissection,35 to 44 years,Males,0.9
2018,Chronic lower respiratory diseases,35 to 44 years,Males,0.6
2018,Pneumoconioses and chemical effects,35 to 44 years,Males,0.0
2018,Pneumonitis due to solids and liquids,35 to 44 years,Males,0.2
2018,Malignant neoplasms,35 to 44 years,Females,24.4
2018,Diabetes mellitus,35 to 44 years,Females,1.8
2018,Diseases of heart,35 to 44 years,Females,5.5
2018,Essential hypertension and hypertensive renal disease,35 to 44 years,Females,0.1
2018,Cerebrovascular diseases,35 to 44 years,Females,1.7
2018,Atherosclerosis,35 to 44 years,Females,0.1
2018,Aortic aneurysm and dissection,35 to 44 years,Females,0.1
2018,Chronic lower respiratory diseases,35 to 44 years,Females,0.3
2018,Pneumoconioses and chemical effects,35 to 44 years,Females,0.0
2018,Pneumonitis due to solids and liquids,35 to 44 years,Females,0.2
2018,Malignant neoplasms,35 to 39 years,Both sexes,14.2
2018,Diabetes mellitus,35 to 39 years,Both sexes,1.8
2018,Diseases of heart,35 to 39 years,Both sexes,7.0
2018,Essential hypertension and hypertensive renal disease,35 to 39 years,Both sexes,0.0
2018,Cerebrovascular diseases,35 to 39 years,Both sexes,2.0
2018,Atherosclerosis,35 to 39 years,Both sexes,0.0
2018,Aortic aneurysm and dissection,35 to 39 years,Both sexes,0.4
2018,Chronic lower respiratory diseases,35 to 39 years,Both sexes,0.3
2018,Pneumoconioses and chemical effects,35 to 39 years,Both sexes,0.0
2018,Pneumonitis due to solids and liquids,35 to 39 years,Both sexes,0.0
2018,Malignant neoplasms,35 to 39 years,Males,10.9
2018,Diabetes mellitus,35 to 39 years,Males,2.2
2018,Diseases of heart,35 to 39 years,Males,9.8
2018,Essential hypertension and hypertensive renal disease,35 to 39 years,Males,0.1
2018,Cerebrovascular diseases,35 to 39 years,Males,2.4
2018,Atherosclerosis,35 to 39 years,Males,0.0
2018,Aortic aneurysm and dissection,35 to 39 years,Males,0.9
2018,Chronic lower respiratory diseases,35 to 39 years,Males,0.4
2018,Pneumoconioses and chemical effects,35 to 39 years,Males,0.0
2018,Pneumonitis due to solids and liquids,35 to 39 years,Males,0.1
2018,Malignant neoplasms,35 to 39 years,Females,17.4
2018,Diabetes mellitus,35 to 39 years,Females,1.4
2018,Diseases of heart,35 to 39 years,Females,4.3
2018,Essential hypertension and hypertensive renal disease,35 to 39 years,Females,0.0
2018,Cerebrovascular diseases,35 to 39 years,Females,1.7
2018,Atherosclerosis,35 to 39 years,Females,0.0
2018,Aortic aneurysm and dissection,35 to 39 years,Females,0.0
2018,Chronic lower respiratory diseases,35 to 39 years,Females,0.2
2018,Pneumoconioses and chemical effects,35 to 39 years,Females,0.0
2018,Pneumonitis due to solids and liquids,35 to 39 years,Females,0.0
2018,Malignant neoplasms,40 to 44 years,Both sexes,29.3
2018,Diabetes mellitus,40 to 44 years,Both sexes,2.6
2018,Diseases of heart,40 to 44 years,Both sexes,12.3
2018,Essential hypertension and hypertensive renal disease,40 to 44 years,Both sexes,0.2
2018,Cerebrovascular diseases,40 to 44 years,Both sexes,2.7
2018,Atherosclerosis,40 to 44 years,Both sexes,0.0
2018,Aortic aneurysm and dissection,40 to 44 years,Both sexes,0.5
2018,Chronic lower respiratory diseases,40 to 44 years,Both sexes,0.6
2018,Pneumoconioses and chemical effects,40 to 44 years,Both sexes,0.0
2018,Pneumonitis due to solids and liquids,40 to 44 years,Both sexes,0.2
2018,Malignant neoplasms,40 to 44 years,Males,26.7
2018,Diabetes mellitus,40 to 44 years,Males,3.0
2018,Diseases of heart,40 to 44 years,Males,18.1
2018,Essential hypertension and hypertensive renal disease,40 to 44 years,Males,0.3
2018,Cerebrovascular diseases,40 to 44 years,Males,3.6
2018,Atherosclerosis,40 to 44 years,Males,0.0
2018,Aortic aneurysm and dissection,40 to 44 years,Males,0.9
2018,Chronic lower respiratory diseases,40 to 44 years,Males,0.8
2018,Pneumoconioses and chemical effects,40 to 44 years,Males,0.0
2018,Pneumonitis due to solids and liquids,40 to 44 years,Males,0.3
2018,Malignant neoplasms,40 to 44 years,Females,31.8
2018,Diabetes mellitus,40 to 44 years,Females,2.3
2018,Diseases of heart,40 to 44 years,Females,6.7
2018,Essential hypertension and hypertensive renal disease,40 to 44 years,Females,0.1
2018,Cerebrovascular diseases,40 to 44 years,Females,1.8
2018,Atherosclerosis,40 to 44 years,Females,0.1
2018,Aortic aneurysm and dissection,40 to 44 years,Females,0.1
2018,Chronic lower respiratory diseases,40 to 44 years,Females,0.4
2018,Pneumoconioses and chemical effects,40 to 44 years,Females,0.0
2018,Pneumonitis due to solids and liquids,40 to 44 years,Females,0.2
2018,Malignant neoplasms,45 to 54 years,Both sexes,76.4
2018,Diabetes mellitus,45 to 54 years,Both sexes,6.8
2018,Diseases of heart,45 to 54 years,Both sexes,34.4
2018,Essential hypertension and hypertensive renal disease,45 to 54 years,Both sexes,0.4
2018,Cerebrovascular diseases,45 to 54 years,Both sexes,6.0
2018,Atherosclerosis,45 to 54 years,Both sexes,0.1
2018,Aortic aneurysm and dissection,45 to 54 years,Both sexes,1.2
2018,Chronic lower respiratory diseases,45 to 54 years,Both sexes,3.4
2018,Pneumoconioses and chemical effects,45 to 54 years,Both sexes,0.0
2018,Pneumonitis due to solids and liquids,45 to 54 years,Both sexes,0.4
2018,Malignant neoplasms,45 to 54 years,Males,72.3
2018,Diabetes mellitus,45 to 54 years,Males,9.3
2018,Diseases of heart,45 to 54 years,Males,53.7
2018,Essential hypertension and hypertensive renal disease,45 to 54 years,Males,0.5
2018,Cerebrovascular diseases,45 to 54 years,Males,7.0
2018,Atherosclerosis,45 to 54 years,Males,0.2
2018,Aortic aneurysm and dissection,45 to 54 years,Males,2.1
2018,Chronic lower respiratory diseases,45 to 54 years,Males,3.1
2018,Pneumoconioses and chemical effects,45 to 54 years,Males,0.0
2018,Pneumonitis due to solids and liquids,45 to 54 years,Males,0.6
2018,Malignant neoplasms,45 to 54 years,Females,80.4
2018,Diabetes mellitus,45 to 54 years,Females,4.4
2018,Diseases of heart,45 to 54 years,Females,15.4
2018,Essential hypertension and hypertensive renal disease,45 to 54 years,Females,0.4
2018,Cerebrovascular diseases,45 to 54 years,Females,5.1
2018,Atherosclerosis,45 to 54 years,Females,0.0
2018,Aortic aneurysm and dissection,45 to 54 years,Females,0.4
2018,Chronic lower respiratory diseases,45 to 54 years,Females,3.7
2018,Pneumoconioses and chemical effects,45 to 54 years,Females,0.0
2018,Pneumonitis due to solids and liquids,45 to 54 years,Females,0.2
2018,Malignant neoplasms,45 to 49 years,Both sexes,51.0
2018,Diabetes mellitus,45 to 49 years,Both sexes,5.7
2018,Diseases of heart,45 to 49 years,Both sexes,23.4
2018,Essential hypertension and hypertensive renal disease,45 to 49 years,Both sexes,0.4
2018,Cerebrovascular diseases,45 to 49 years,Both sexes,4.2
2018,Atherosclerosis,45 to 49 years,Both sexes,0.0
2018,Aortic aneurysm and dissection,45 to 49 years,Both sexes,1.1
2018,Chronic lower respiratory diseases,45 to 49 years,Both sexes,1.9
2018,Pneumoconioses and chemical effects,45 to 49 years,Both sexes,0.0
2018,Pneumonitis due to solids and liquids,45 to 49 years,Both sexes,0.3
2018,Malignant neoplasms,45 to 49 years,Males,45.4
2018,Diabetes mellitus,45 to 49 years,Males,7.9
2018,Diseases of heart,45 to 49 years,Males,36.3
2018,Essential hypertension and hypertensive renal disease,45 to 49 years,Males,0.4
2018,Cerebrovascular diseases,45 to 49 years,Males,4.7
2018,Atherosclerosis,45 to 49 years,Males,0.1
2018,Aortic aneurysm and dissection,45 to 49 years,Males,1.8
2018,Chronic lower respiratory diseases,45 to 49 years,Males,1.8
2018,Pneumoconioses and chemical effects,45 to 49 years,Males,0.0
2018,Pneumonitis due to solids and liquids,45 to 49 years,Males,0.5
2018,Malignant neoplasms,45 to 49 years,Females,56.5
2018,Diabetes mellitus,45 to 49 years,Females,3.5
2018,Diseases of heart,45 to 49 years,Females,10.6
2018,Essential hypertension and hypertensive renal disease,45 to 49 years,Females,0.3
2018,Cerebrovascular diseases,45 to 49 years,Females,3.7
2018,Atherosclerosis,45 to 49 years,Females,0.0
2018,Aortic aneurysm and dissection,45 to 49 years,Females,0.3
2018,Chronic lower respiratory diseases,45 to 49 years,Females,2.0
2018,Pneumoconioses and chemical effects,45 to 49 years,Females,0.0
2018,Pneumonitis due to solids and liquids,45 to 49 years,Females,0.1
2018,Malignant neoplasms,50 to 54 years,Both sexes,100.1
2018,Diabetes mellitus,50 to 54 years,Both sexes,8.0
2018,Diseases of heart,50 to 54 years,Both sexes,44.8
2018,Essential hypertension and hypertensive renal disease,50 to 54 years,Both sexes,0.5
2018,Cerebrovascular diseases,50 to 54 years,Both sexes,7.7
2018,Atherosclerosis,50 to 54 years,Both sexes,0.2
2018,Aortic aneurysm and dissection,50 to 54 years,Both sexes,1.4
2018,Chronic lower respiratory diseases,50 to 54 years,Both sexes,4.8
2018,Pneumoconioses and chemical effects,50 to 54 years,Both sexes,0.0
2018,Pneumonitis due to solids and liquids,50 to 54 years,Both sexes,0.5
2018,Malignant neoplasms,50 to 54 years,Males,97.3
2018,Diabetes mellitus,50 to 54 years,Males,10.6
2018,Diseases of heart,50 to 54 years,Males,69.9
2018,Essential hypertension and hypertensive renal disease,50 to 54 years,Males,0.5
2018,Cerebrovascular diseases,50 to 54 years,Males,9.1
2018,Atherosclerosis,50 to 54 years,Males,0.4
2018,Aortic aneurysm and dissection,50 to 54 years,Males,2.3
2018,Chronic lower respiratory diseases,50 to 54 years,Males,4.4
2018,Pneumoconioses and chemical effects,50 to 54 years,Males,0.0
2018,Pneumonitis due to solids and liquids,50 to 54 years,Males,0.7
2018,Malignant neoplasms,50 to 54 years,Females,102.9
2018,Diabetes mellitus,50 to 54 years,Females,5.3
2018,Diseases of heart,50 to 54 years,Females,19.8
2018,Essential hypertension and hypertensive renal disease,50 to 54 years,Females,0.5
2018,Cerebrovascular diseases,50 to 54 years,Females,6.3
2018,Atherosclerosis,50 to 54 years,Females,0.0
2018,Aortic aneurysm and dissection,50 to 54 years,Females,0.5
2018,Chronic lower respiratory diseases,50 to 54 years,Females,5.3
2018,Pneumoconioses and chemical effects,50 to 54 years,Females,0.0
2018,Pneumonitis due to solids and liquids,50 to 54 years,Females,0.2
2018,Malignant neoplasms,55 to 64 years,Both sexes,249.3
2018,Diabetes mellitus,55 to 64 years,Both sexes,15.6
2018,Diseases of heart,55 to 64 years,Both sexes,98.3
2018,Essential hypertension and hypertensive renal disease,55 to 64 years,Both sexes,1.6
2018,Cerebrovascular diseases,55 to 64 years,Both sexes,16.1
2018,Atherosclerosis,55 to 64 years,Both sexes,0.6
2018,Aortic aneurysm and dissection,55 to 64 years,Both sexes,3.2
2018,Chronic lower respiratory diseases,55 to 64 years,Both sexes,20.8
2018,Pneumoconioses and chemical effects,55 to 64 years,Both sexes,0.0
2018,Pneumonitis due to solids and liquids,55 to 64 years,Both sexes,1.8
2018,Malignant neoplasms,55 to 64 years,Males,266.6
2018,Diabetes mellitus,55 to 64 years,Males,20.2
2018,Diseases of heart,55 to 64 years,Males,147.7
2018,Essential hypertension and hypertensive renal disease,55 to 64 years,Males,2.0
2018,Cerebrovascular diseases,55 to 64 years,Males,19.4
2018,Atherosclerosis,55 to 64 years,Males,0.9
2018,Aortic aneurysm and dissection,55 to 64 years,Males,5.2
2018,Chronic lower respiratory diseases,55 to 64 years,Males,22.8
2018,Pneumoconioses and chemical effects,55 to 64 years,Males,0.0
2018,Pneumonitis due to solids and liquids,55 to 64 years,Males,2.5
2018,Malignant neoplasms,55 to 64 years,Females,232.4
2018,Diabetes mellitus,55 to 64 years,Females,11.0
2018,Diseases of heart,55 to 64 years,Females,50.0
2018,Essential hypertension and hypertensive renal disease,55 to 64 years,Females,1.2
2018,Cerebrovascular diseases,55 to 64 years,Females,12.8
2018,Atherosclerosis,55 to 64 years,Females,0.3
2018,Aortic aneurysm and dissection,55 to 64 years,Females,1.2
2018,Chronic lower respiratory diseases,55 to 64 years,Females,18.9
2018,Pneumoconioses and chemical effects,55 to 64 years,Females,0.1
2018,Pneumonitis due to solids and liquids,55 to 64 years,Females,1.1
2018,Malignant neoplasms,55 to 59 years,Both sexes,187.5
2018,Diabetes mellitus,55 to 59 years,Both sexes,11.8
2018,Diseases of heart,55 to 59 years,Both sexes,76.9
2018,Essential hypertension and hypertensive renal disease,55 to 59 years,Both sexes,1.1
2018,Cerebrovascular diseases,55 to 59 years,Both sexes,12.0
2018,Atherosclerosis,55 to 59 years,Both sexes,0.4
2018,Aortic aneurysm and dissection,55 to 59 years,Both sexes,2.0
2018,Chronic lower respiratory diseases,55 to 59 years,Both sexes,12.6
2018,Pneumoconioses and chemical effects,55 to 59 years,Both sexes,0.0
2018,Pneumonitis due to solids and liquids,55 to 59 years,Both sexes,1.3
2018,Malignant neoplasms,55 to 59 years,Males,189.2
2018,Diabetes mellitus,55 to 59 years,Males,15.1
2018,Diseases of heart,55 to 59 years,Males,116.2
2018,Essential hypertension and hypertensive renal disease,55 to 59 years,Males,1.3
2018,Cerebrovascular diseases,55 to 59 years,Males,13.9
2018,Atherosclerosis,55 to 59 years,Males,0.5
2018,Aortic aneurysm and dissection,55 to 59 years,Males,3.4
2018,Chronic lower respiratory diseases,55 to 59 years,Males,13.6
2018,Pneumoconioses and chemical effects,55 to 59 years,Males,0.0
2018,Pneumonitis due to solids and liquids,55 to 59 years,Males,1.8
2018,Malignant neoplasms,55 to 59 years,Females,185.8
2018,Diabetes mellitus,55 to 59 years,Females,8.5
2018,Diseases of heart,55 to 59 years,Females,37.8
2018,Essential hypertension and hypertensive renal disease,55 to 59 years,Females,0.9
2018,Cerebrovascular diseases,55 to 59 years,Females,10.1
2018,Atherosclerosis,55 to 59 years,Females,0.2
2018,Aortic aneurysm and dissection,55 to 59 years,Females,0.7
2018,Chronic lower respiratory diseases,55 to 59 years,Females,11.7
2018,Pneumoconioses and chemical effects,55 to 59 years,Females,0.0
2018,Pneumonitis due to solids and liquids,55 to 59 years,Females,0.8
2018,Malignant neoplasms,60 to 64 years,Both sexes,317.9
2018,Diabetes mellitus,60 to 64 years,Both sexes,19.7
2018,Diseases of heart,60 to 64 years,Both sexes,122.2
2018,Essential hypertension and hypertensive renal disease,60 to 64 years,Both sexes,2.1
2018,Cerebrovascular diseases,60 to 64 years,Both sexes,20.6
2018,Atherosclerosis,60 to 64 years,Both sexes,0.8
2018,Aortic aneurysm and dissection,60 to 64 years,Both sexes,4.5
2018,Chronic lower respiratory diseases,60 to 64 years,Both sexes,29.9
2018,Pneumoconioses and chemical effects,60 to 64 years,Both sexes,0.0
2018,Pneumonitis due to solids and liquids,60 to 64 years,Both sexes,2.4
2018,Malignant neoplasms,60 to 64 years,Males,353.5
2018,Diabetes mellitus,60 to 64 years,Males,26.0
2018,Diseases of heart,60 to 64 years,Males,183.0
2018,Essential hypertension and hypertensive renal disease,60 to 64 years,Males,2.7
2018,Cerebrovascular diseases,60 to 64 years,Males,25.6
2018,Atherosclerosis,60 to 64 years,Males,1.3
2018,Aortic aneurysm and dissection,60 to 64 years,Males,7.3
2018,Chronic lower respiratory diseases,60 to 64 years,Males,33.2
2018,Pneumoconioses and chemical effects,60 to 64 years,Males,0.0
2018,Pneumonitis due to solids and liquids,60 to 64 years,Males,3.3
2018,Malignant neoplasms,60 to 64 years,Females,283.5
2018,Diabetes mellitus,60 to 64 years,Females,13.7
2018,Diseases of heart,60 to 64 years,Females,63.3
2018,Essential hypertension and hypertensive renal disease,60 to 64 years,Females,1.4
2018,Cerebrovascular diseases,60 to 64 years,Females,15.8
2018,Atherosclerosis,60 to 64 years,Females,0.3
2018,Aortic aneurysm and dissection,60 to 64 years,Females,1.8
2018,Chronic lower respiratory diseases,60 to 64 years,Females,26.8
2018,Pneumoconioses and chemical effects,60 to 64 years,Females,0.1
2018,Pneumonitis due to solids and liquids,60 to 64 years,Females,1.5
2018,Malignant neoplasms,65 to 74 years,Both sexes,593.5
2018,Diabetes mellitus,65 to 74 years,Both sexes,43.5
2018,Diseases of heart,65 to 74 years,Both sexes,244.5
2018,Essential hypertension and hypertensive renal disease,65 to 74 years,Both sexes,4.4
2018,Cerebrovascular diseases,65 to 74 years,Both sexes,48.9
2018,Atherosclerosis,65 to 74 years,Both sexes,1.9
2018,Aortic aneurysm and dissection,65 to 74 years,Both sexes,9.2
2018,Chronic lower respiratory diseases,65 to 74 years,Both sexes,79.5
2018,Pneumoconioses and chemical effects,65 to 74 years,Both sexes,0.2
2018,Pneumonitis due to solids and liquids,65 to 74 years,Both sexes,4.0
2018,Malignant neoplasms,65 to 74 years,Males,681.9
2018,Diabetes mellitus,65 to 74 years,Males,57.6
2018,Diseases of heart,65 to 74 years,Males,343.9
2018,Essential hypertension and hypertensive renal disease,65 to 74 years,Males,5.5
2018,Cerebrovascular diseases,65 to 74 years,Males,57.5
2018,Atherosclerosis,65 to 74 years,Males,2.4
2018,Aortic aneurysm and dissection,65 to 74 years,Males,13.2
2018,Chronic lower respiratory diseases,65 to 74 years,Males,85.8
2018,Pneumoconioses and chemical effects,65 to 74 years,Males,0.5
2018,Pneumonitis due to solids and liquids,65 to 74 years,Males,5.5
2018,Malignant neoplasms,65 to 74 years,Females,510.9
2018,Diabetes mellitus,65 to 74 years,Females,30.3
2018,Diseases of heart,65 to 74 years,Females,151.6
2018,Essential hypertension and hypertensive renal disease,65 to 74 years,Females,3.2
2018,Cerebrovascular diseases,65 to 74 years,Females,40.9
2018,Atherosclerosis,65 to 74 years,Females,1.5
2018,Aortic aneurysm and dissection,65 to 74 years,Females,5.5
2018,Chronic lower respiratory diseases,65 to 74 years,Females,73.5
2018,Pneumoconioses and chemical effects,65 to 74 years,Females,0.0
2018,Pneumonitis due to solids and liquids,65 to 74 years,Females,2.6
2018,Malignant neoplasms,65 to 69 years,Both sexes,491.3
2018,Diabetes mellitus,65 to 69 years,Both sexes,36.2
2018,Diseases of heart,65 to 69 years,Both sexes,197.0
2018,Essential hypertension and hypertensive renal disease,65 to 69 years,Both sexes,3.2
2018,Cerebrovascular diseases,65 to 69 years,Both sexes,36.3
2018,Atherosclerosis,65 to 69 years,Both sexes,1.3
2018,Aortic aneurysm and dissection,65 to 69 years,Both sexes,7.5
2018,Chronic lower respiratory diseases,65 to 69 years,Both sexes,58.7
2018,Pneumoconioses and chemical effects,65 to 69 years,Both sexes,0.1
2018,Pneumonitis due to solids and liquids,65 to 69 years,Both sexes,2.7
2018,Malignant neoplasms,65 to 69 years,Males,565.0
2018,Diabetes mellitus,65 to 69 years,Males,46.6
2018,Diseases of heart,65 to 69 years,Males,285.4
2018,Essential hypertension and hypertensive renal disease,65 to 69 years,Males,4.2
2018,Cerebrovascular diseases,65 to 69 years,Males,43.5
2018,Atherosclerosis,65 to 69 years,Males,1.4
2018,Aortic aneurysm and dissection,65 to 69 years,Males,10.3
2018,Chronic lower respiratory diseases,65 to 69 years,Males,65.5
2018,Pneumoconioses and chemical effects,65 to 69 years,Males,0.3
2018,Pneumonitis due to solids and liquids,65 to 69 years,Males,3.6
2018,Malignant neoplasms,65 to 69 years,Females,421.6
2018,Diabetes mellitus,65 to 69 years,Females,26.4
2018,Diseases of heart,65 to 69 years,Females,113.4
2018,Essential hypertension and hypertensive renal disease,65 to 69 years,Females,2.2
2018,Cerebrovascular diseases,65 to 69 years,Females,29.5
2018,Atherosclerosis,65 to 69 years,Females,1.1
2018,Aortic aneurysm and dissection,65 to 69 years,Females,4.9
2018,Chronic lower respiratory diseases,65 to 69 years,Females,52.3
2018,Pneumoconioses and chemical effects,65 to 69 years,Females,0.0
2018,Pneumonitis due to solids and liquids,65 to 69 years,Females,1.8
2018,Malignant neoplasms,70 to 74 years,Both sexes,721.5
2018,Diabetes mellitus,70 to 74 years,Both sexes,52.6
2018,Diseases of heart,70 to 74 years,Both sexes,304.1
2018,Essential hypertension and hypertensive renal disease,70 to 74 years,Both sexes,5.9
2018,Cerebrovascular diseases,70 to 74 years,Both sexes,64.8
2018,Atherosclerosis,70 to 74 years,Both sexes,2.8
2018,Aortic aneurysm and dissection,70 to 74 years,Both sexes,11.3
2018,Chronic lower respiratory diseases,70 to 74 years,Both sexes,105.4
2018,Pneumoconioses and chemical effects,70 to 74 years,Both sexes,0.3
2018,Pneumonitis due to solids and liquids,70 to 74 years,Both sexes,5.7
2018,Malignant neoplasms,70 to 74 years,Males,829.8
2018,Diabetes mellitus,70 to 74 years,Males,71.6
2018,Diseases of heart,70 to 74 years,Males,418.1
2018,Essential hypertension and hypertensive renal disease,70 to 74 years,Males,7.3
2018,Cerebrovascular diseases,70 to 74 years,Males,75.3
2018,Atherosclerosis,70 to 74 years,Males,3.7
2018,Aortic aneurysm and dissection,70 to 74 years,Males,16.9
2018,Chronic lower respiratory diseases,70 to 74 years,Males,111.6
2018,Pneumoconioses and chemical effects,70 to 74 years,Males,0.6
2018,Pneumonitis due to solids and liquids,70 to 74 years,Males,8.0
2018,Malignant neoplasms,70 to 74 years,Females,621.3
2018,Diabetes mellitus,70 to 74 years,Females,35.1
2018,Diseases of heart,70 to 74 years,Females,198.7
2018,Essential hypertension and hypertensive renal disease,70 to 74 years,Females,4.5
2018,Cerebrovascular diseases,70 to 74 years,Females,55.1
2018,Atherosclerosis,70 to 74 years,Females,1.9
2018,Aortic aneurysm and dissection,70 to 74 years,Females,6.2
2018,Chronic lower respiratory diseases,70 to 74 years,Females,99.8
2018,Pneumoconioses and chemical effects,70 to 74 years,Females,0.0
2018,Pneumonitis due to solids and liquids,70 to 74 years,Females,3.6
2018,Malignant neoplasms,75 to 84 years,Both sexes,1223.1
