Year,Geography,Household hazardous waste,GeoCode,Value
2021,"Kingston, Ontario",Leftover or expired medication,,49.0
2021,"Kingston, Ontario",Medical sharps,,
2021,"Kingston, Ontario",Leftover paint or solvents,,39.0
2021,"Kingston, Ontario",Unwanted engine oil or anti-freeze,,
2021,"Kingston, Ontario",Dead or unwanted batteries (excluding car batteries),,75.0
2021,"Kingston, Ontario",Leftover pesticides,,
2021,"Kingston, Ontario",Mattresses,,22.0
2021,"Kingston, Ontario",Textiles,,64.0
2021,"Belleville, Ontario",Leftover or expired medication,,48.0
2021,"Belleville, Ontario",Medical sharps,,
2021,"Belleville, Ontario",Leftover paint or solvents,,37.0
2021,"Belleville, Ontario",Unwanted engine oil or anti-freeze,,
2021,"Belleville, Ontario",Dead or unwanted batteries (excluding car batteries),,74.0
2021,"Belleville, Ontario",Leftover pesticides,,
2021,"Belleville, Ontario",Mattresses,,
2021,"Belleville, Ontario",Textiles,,50.0
2021,"Peterborough, Ontario",Leftover or expired medication,,50.0
2021,"Peterborough, Ontario",Medical sharps,,
2021,"Peterborough, Ontario",Leftover paint or solvents,,48.0
2021,"Peterborough, Ontario",Unwanted engine oil or anti-freeze,,
2021,"Peterborough, Ontario",Dead or unwanted batteries (excluding car batteries),,78.0
2021,"Peterborough, Ontario",Leftover pesticides,,
2021,"Peterborough, Ontario",Mattresses,,
2021,"Peterborough, Ontario",Textiles,,59.0
2021,"Oshawa, Ontario",Leftover or expired medication,,40.0
2021,"Oshawa, Ontario",Medical sharps,,13.0
2021,"Oshawa, Ontario",Leftover paint or solvents,,36.0
2021,"Oshawa, Ontario",Unwanted engine oil or anti-freeze,,
2021,"Oshawa, Ontario",Dead or unwanted batteries (excluding car batteries),,71.0
2021,"Oshawa, Ontario",Leftover pesticides,,
2021,"Oshawa, Ontario",Mattresses,,13.0
2021,"Oshawa, Ontario",Textiles,,52.0
2021,"Toronto, Ontario",Leftover or expired medication,,35.0
2021,"Toronto, Ontario",Medical sharps,,10.0
2021,"Toronto, Ontario",Leftover paint or solvents,,24.0
2021,"Toronto, Ontario",Unwanted engine oil or anti-freeze,,8.0
2021,"Toronto, Ontario",Dead or unwanted batteries (excluding car batteries),,62.0
2021,"Toronto, Ontario",Leftover pesticides,,2.0
2021,"Toronto, Ontario",Mattresses,,14.0
2021,"Toronto, Ontario",Textiles,,54.0
2021,"Hamilton, Ontario",Leftover or expired medication,,40.0
2021,"Hamilton, Ontario",Medical sharps,,15.0
2021,"Hamilton, Ontario",Leftover paint or solvents,,39.0
2021,"Hamilton, Ontario",Unwanted engine oil or anti-freeze,,10.0
2021,"Hamilton, Ontario",Dead or unwanted batteries (excluding car batteries),,69.0
2021,"Hamilton, Ontario",Leftover pesticides,,
2021,"Hamilton, Ontario",Mattresses,,17.0
2021,"Hamilton, Ontario",Textiles,,60.0
2021,"St. Catharines-Niagara, Ontario",Leftover or expired medication,,43.0
2021,"St. Catharines-Niagara, Ontario",Medical sharps,,10.0
2021,"St. Catharines-Niagara, Ontario",Leftover paint or solvents,,38.0
2021,"St. Catharines-Niagara, Ontario",Unwanted engine oil or anti-freeze,,15.0
2021,"St. Catharines-Niagara, Ontario",Dead or unwanted batteries (excluding car batteries),,72.0
2021,"St. Catharines-Niagara, Ontario",Leftover pesticides,,
2021,"St. Catharines-Niagara, Ontario",Mattresses,,16.0
2021,"St. Catharines-Niagara, Ontario",Textiles,,51.0
2021,"Kitchener-Cambridge-Waterloo, Ontario",Leftover or expired medication,,35.0
2021,"Kitchener-Cambridge-Waterloo, Ontario",Medical sharps,,11.0
2021,"Kitchener-Cambridge-Waterloo, Ontario",Leftover paint or solvents,,25.0
2021,"Kitchener-Cambridge-Waterloo, Ontario",Unwanted engine oil or anti-freeze,,10.0
2021,"Kitchener-Cambridge-Waterloo, Ontario",Dead or unwanted batteries (excluding car batteries),,63.0
2021,"Kitchener-Cambridge-Waterloo, Ontario",Leftover pesticides,,
2021,"Kitchener-Cambridge-Waterloo, Ontario",Mattresses,,15.0
2021,"Kitchener-Cambridge-Waterloo, Ontario",Textiles,,59.0
2021,"Brantford, Ontario",Leftover or expired medication,,36.0
2021,"Brantford, Ontario",Medical sharps,,
2021,"Brantford, Ontario",Leftover paint or solvents,,33.0
2021,"Brantford, Ontario",Unwanted engine oil or anti-freeze,,
2021,"Brantford, Ontario",Dead or unwanted batteries (excluding car batteries),,67.0
2021,"Brantford, Ontario",Leftover pesticides,,
2021,"Brantford, Ontario",Mattresses,,
2021,"Brantford, Ontario",Textiles,,64.0
2021,"Guelph, Ontario",Leftover or expired medication,,43.0
2021,"Guelph, Ontario",Medical sharps,,
2021,"Guelph, Ontario",Leftover paint or solvents,,43.0
2021,"Guelph, Ontario",Unwanted engine oil or anti-freeze,,
2021,"Guelph, Ontario",Dead or unwanted batteries (excluding car batteries),,68.0
2021,"Guelph, Ontario",Leftover pesticides,,
2021,"Guelph, Ontario",Mattresses,,
2021,"Guelph, Ontario",Textiles,,67.0
2021,"London, Ontario",Leftover or expired medication,,38.0
2021,"London, Ontario",Medical sharps,,17.0
2021,"London, Ontario",Leftover paint or solvents,,30.0
2021,"London, Ontario",Unwanted engine oil or anti-freeze,,11.0
2021,"London, Ontario",Dead or unwanted batteries (excluding car batteries),,63.0
2021,"London, Ontario",Leftover pesticides,,
2021,"London, Ontario",Mattresses,,16.0
2021,"London, Ontario",Textiles,,52.0
2021,"Windsor, Ontario",Leftover or expired medication,,39.0
2021,"Windsor, Ontario",Medical sharps,,
2021,"Windsor, Ontario",Leftover paint or solvents,,27.0
2021,"Windsor, Ontario",Unwanted engine oil or anti-freeze,,15.0
2021,"Windsor, Ontario",Dead or unwanted batteries (excluding car batteries),,49.0
2021,"Windsor, Ontario",Leftover pesticides,,
2021,"Windsor, Ontario",Mattresses,,19.0
2021,"Windsor, Ontario",Textiles,,42.0
2021,"Barrie, Ontario",Leftover or expired medication,,45.0
2021,"Barrie, Ontario",Medical sharps,,
2021,"Barrie, Ontario",Leftover paint or solvents,,32.0
2021,"Barrie, Ontario",Unwanted engine oil or anti-freeze,,18.0
2021,"Barrie, Ontario",Dead or unwanted batteries (excluding car batteries),,76.0
2021,"Barrie, Ontario",Leftover pesticides,,
2021,"Barrie, Ontario",Mattresses,,
2021,"Barrie, Ontario",Textiles,,56.0
2021,"Greater Sudbury, Ontario",Leftover or expired medication,,48.0
2021,"Greater Sudbury, Ontario",Medical sharps,,
2021,"Greater Sudbury, Ontario",Leftover paint or solvents,,33.0
2021,"Greater Sudbury, Ontario",Unwanted engine oil or anti-freeze,,
2021,"Greater Sudbury, Ontario",Dead or unwanted batteries (excluding car batteries),,59.0
2021,"Greater Sudbury, Ontario",Leftover pesticides,,
2021,"Greater Sudbury, Ontario",Mattresses,,
2021,"Greater Sudbury, Ontario",Textiles,,46.0
2021,"Thunder Bay, Ontario",Leftover or expired medication,,45.0
2021,"Thunder Bay, Ontario",Medical sharps,,
2021,"Thunder Bay, Ontario",Leftover paint or solvents,,38.0
2021,"Thunder Bay, Ontario",Unwanted engine oil or anti-freeze,,
2021,"Thunder Bay, Ontario",Dead or unwanted batteries (excluding car batteries),,79.0
2021,"Thunder Bay, Ontario",Leftover pesticides,,
2021,"Thunder Bay, Ontario",Mattresses,,
2021,"Thunder Bay, Ontario",Textiles,,55.0
2021,"Winnipeg, Manitoba",Leftover or expired medication,,32.0
2021,"Winnipeg, Manitoba",Medical sharps,,13.0
2021,"Winnipeg, Manitoba",Leftover paint or solvents,,29.0
2021,"Winnipeg, Manitoba",Unwanted engine oil or anti-freeze,,14.0
2021,"Winnipeg, Manitoba",Dead or unwanted batteries (excluding car batteries),,64.0
2021,"Winnipeg, Manitoba",Leftover pesticides,,
2021,"Winnipeg, Manitoba",Mattresses,,12.0
2021,"Winnipeg, Manitoba",Textiles,,51.0
2021,"Regina, Saskatchewan",Leftover or expired medication,,38.0
2021,"Regina, Saskatchewan",Medical sharps,,14.0
2021,"Regina, Saskatchewan",Leftover paint or solvents,,20.0
2021,"Regina, Saskatchewan",Unwanted engine oil or anti-freeze,,11.0
2021,"Regina, Saskatchewan",Dead or unwanted batteries (excluding car batteries),,59.0
2021,"Regina, Saskatchewan",Leftover pesticides,,
2021,"Regina, Saskatchewan",Mattresses,,12.0
2021,"Regina, Saskatchewan",Textiles,,52.0
2021,"Saskatoon, Saskatchewan",Leftover or expired medication,,33.0
2021,"Saskatoon, Saskatchewan",Medical sharps,,15.0
2021,"Saskatoon, Saskatchewan",Leftover paint or solvents,,23.0
2021,"Saskatoon, Saskatchewan",Unwanted engine oil or anti-freeze,,13.0
2021,"Saskatoon, Saskatchewan",Dead or unwanted batteries (excluding car batteries),,58.0
2021,"Saskatoon, Saskatchewan",Leftover pesticides,,
2021,"Saskatoon, Saskatchewan",Mattresses,,11.0
2021,"Saskatoon, Saskatchewan",Textiles,,46.0
2021,"Lethbridge, Alberta",Leftover or expired medication,,35.0
2021,"Lethbridge, Alberta",Medical sharps,,
2021,"Lethbridge, Alberta",Leftover paint or solvents,,
2021,"Lethbridge, Alberta",Unwanted engine oil or anti-freeze,,
2021,"Lethbridge, Alberta",Dead or unwanted batteries (excluding car batteries),,64.0
2021,"Lethbridge, Alberta",Leftover pesticides,,
2021,"Lethbridge, Alberta",Mattresses,,
2021,"Lethbridge, Alberta",Textiles,,54.0
2021,"Calgary, Alberta",Leftover or expired medication,,37.0
2021,"Calgary, Alberta",Medical sharps,,12.0
2021,"Calgary, Alberta",Leftover paint or solvents,,34.0
2021,"Calgary, Alberta",Unwanted engine oil or anti-freeze,,18.0
2021,"Calgary, Alberta",Dead or unwanted batteries (excluding car batteries),,65.0
2021,"Calgary, Alberta",Leftover pesticides,,
2021,"Calgary, Alberta",Mattresses,,16.0
2021,"Calgary, Alberta",Textiles,,54.0
2021,"Edmonton, Alberta",Leftover or expired medication,,40.0
2021,"Edmonton, Alberta",Medical sharps,,14.0
2021,"Edmonton, Alberta",Leftover paint or solvents,,33.0
2021,"Edmonton, Alberta",Unwanted engine oil or anti-freeze,,17.0
2021,"Edmonton, Alberta",Dead or unwanted batteries (excluding car batteries),,63.0
2021,"Edmonton, Alberta",Leftover pesticides,,4.0
2021,"Edmonton, Alberta",Mattresses,,17.0
2021,"Edmonton, Alberta",Textiles,,55.0
2021,"Kelowna, British Columbia",Leftover or expired medication,,43.0
2021,"Kelowna, British Columbia",Medical sharps,,
2021,"Kelowna, British Columbia",Leftover paint or solvents,,37.0
2021,"Kelowna, British Columbia",Unwanted engine oil or anti-freeze,,27.0
2021,"Kelowna, British Columbia",Dead or unwanted batteries (excluding car batteries),,70.0
2021,"Kelowna, British Columbia",Leftover pesticides,,
2021,"Kelowna, British Columbia",Mattresses,,
2021,"Kelowna, British Columbia",Textiles,,61.0
2021,"Abbotsford-Mission, British Columbia",Leftover or expired medication,,
2021,"Abbotsford-Mission, British Columbia",Medical sharps,,
2021,"Abbotsford-Mission, British Columbia",Leftover paint or solvents,,
2021,"Abbotsford-Mission, British Columbia",Unwanted engine oil or anti-freeze,,
2021,"Abbotsford-Mission, British Columbia",Dead or unwanted batteries (excluding car batteries),,59.0
2021,"Abbotsford-Mission, British Columbia",Leftover pesticides,,
2021,"Abbotsford-Mission, British Columbia",Mattresses,,
2021,"Abbotsford-Mission, British Columbia",Textiles,,50.0
2021,"Vancouver, British Columbia",Leftover or expired medication,,35.0
2021,"Vancouver, British Columbia",Medical sharps,,10.0
2021,"Vancouver, British Columbia",Leftover paint or solvents,,27.0
2021,"Vancouver, British Columbia",Unwanted engine oil or anti-freeze,,9.0
2021,"Vancouver, British Columbia",Dead or unwanted batteries (excluding car batteries),,67.0
2021,"Vancouver, British Columbia",Leftover pesticides,,
2021,"Vancouver, British Columbia",Mattresses,,17.0
2021,"Vancouver, British Columbia",Textiles,,57.0
2021,"Victoria, British Columbia",Leftover or expired medication,,44.0
2021,"Victoria, British Columbia",Medical sharps,,11.0
2021,"Victoria, British Columbia",Leftover paint or solvents,,40.0
2021,"Victoria, British Columbia",Unwanted engine oil or anti-freeze,,13.0
2021,"Victoria, British Columbia",Dead or unwanted batteries (excluding car batteries),,71.0
2021,"Victoria, British Columbia",Leftover pesticides,,
2021,"Victoria, British Columbia",Mattresses,,16.0
2021,"Victoria, British Columbia",Textiles,,63.0
2021,Non-census metropolitan areas,Leftover or expired medication,,39.0
2021,Non-census metropolitan areas,Medical sharps,,13.0
2021,Non-census metropolitan areas,Leftover paint or solvents,,37.0
2021,Non-census metropolitan areas,Unwanted engine oil or anti-freeze,,21.0
2021,Non-census metropolitan areas,Dead or unwanted batteries (excluding car batteries),,67.0
2021,Non-census metropolitan areas,Leftover pesticides,,2.0
2021,Non-census metropolitan areas,Mattresses,,12.0
2021,Non-census metropolitan areas,Textiles,,53.0
