Year,Series,Éléments,Catégories de données,Pilier,Value
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Sous-score des statistiques sociales,,75.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Comptes nationaux,,100.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Travail,,100.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Indices de prix,,100.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Finances gouvernementales,,100.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Monnaie et banque,,100.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Commerce international,,100.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Balance des paiements,,100.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Sous-score des statistiques économiques et financières,,100.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Agriculture et utilisation des terres,,50.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Utilisation des ressources,,50.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Consommation d'énergie,,100.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Pollution,,100.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Environnement bâti,,50.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Sous-score de l'environnement,,70.0
2022,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Toutes les catégories,,81.7
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Population et statistiques démographiques,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Établissements d'enseignement,,50.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Résultats en matière d'éducation,,50.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Établissements de soins de santé,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Résultats en matière de santé,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Santé reproductive,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Sécurité alimentaire et nutrition,,50.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Statistiques sur le genre,,50.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Criminalité et justice,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Pauvreté et revenus,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Sous-score des statistiques sociales,,80.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Comptes nationaux,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Travail,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Indices de prix,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Finances gouvernementales,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Monnaie et banque,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Commerce international,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Balance des paiements,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Sous-score des statistiques économiques et financières,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Agriculture et utilisation des terres,,50.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Utilisation des ressources,,50.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Consommation d'énergie,,100.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Pollution,,50.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Environnement bâti,,50.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Sous-score de l'environnement,,60.0
2024,Inventaire des données ouvertes (ODIN),Données disponibles pour les 5 dernières années,Toutes les catégories,,80.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Population et statistiques démographiques,,100.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Établissements d'enseignement,,50.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Résultats en matière d'éducation,,50.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Établissements de soins de santé,,0.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Résultats en matière de santé,,100.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Santé reproductive,,50.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Statistiques sur le genre,,50.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Pauvreté et revenus,,100.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Sous-score des statistiques sociales,,62.5
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Comptes nationaux,,100.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Travail,,100.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Indices de prix,,50.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Finances gouvernementales,,100.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Monnaie et banque,,100.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Commerce international,,100.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Balance des paiements,,100.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Sous-score des statistiques économiques et financières,,92.9
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Agriculture et utilisation des terres,,0.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Utilisation des ressources,,50.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Consommation d'énergie,,100.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Pollution,,50.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Environnement bâti,,50.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Sous-score de l'environnement,,50.0
2016,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Toutes les catégories,,68.5
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Population et statistiques démographiques,,100.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Établissements d'enseignement,,50.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Résultats en matière d'éducation,,50.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Établissements de soins de santé,,50.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Résultats en matière de santé,,50.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Santé reproductive,,50.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Statistiques sur le genre,,50.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Criminalité et justice,,50.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Pauvreté et revenus,,100.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Sous-score des statistiques sociales,,61.1
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Comptes nationaux,,100.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Travail,,100.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Indices de prix,,100.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Finances gouvernementales,,100.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Monnaie et banque,,50.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Commerce international,,100.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Balance des paiements,,100.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Sous-score des statistiques économiques et financières,,92.9
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Agriculture et utilisation des terres,,0.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Utilisation des ressources,,50.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Consommation d'énergie,,100.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Pollution,,100.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Environnement bâti,,50.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Sous-score de l'environnement,,60.0
2017,Inventaire des données ouvertes (ODIN),Données disponibles pour les 10 dernières années,Toutes les catégories,,71.3
