Year,Personnes à faible revenu,Géographie,GeoCode,Value
2022,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,,12.2
2022,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,,26.2
2022,Hommes,Terre-Neuve-et-Labrador,,14.0
2022,"Hommes, moins de 18 ans",Terre-Neuve-et-Labrador,,13.1
2022,"Hommes, 18 à 64 ans",Terre-Neuve-et-Labrador,,11.1
2022,"Hommes, 65 ans et plus",Terre-Neuve-et-Labrador,,22.2
2022,Femmes,Terre-Neuve-et-Labrador,,17.5
2022,"Femmes, moins de 18 ans",Terre-Neuve-et-Labrador,,13.8
2022,"Femmes, 18 à 64 ans",Terre-Neuve-et-Labrador,,13.4
2022,"Femmes, 65 ans et plus",Terre-Neuve-et-Labrador,,30.0
2022,Toutes les personnes,Île-du-Prince-Édouard,11,13.5
2022,Personnes de moins de 18 ans,Île-du-Prince-Édouard,,12.1
2022,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,,11.1
2022,Personnes de 65 ans et plus,Île-du-Prince-Édouard,,22.3
2022,Hommes,Île-du-Prince-Édouard,,12.2
2022,"Hommes, moins de 18 ans",Île-du-Prince-Édouard,,11.1
2022,"Hommes, 18 à 64 ans",Île-du-Prince-Édouard,,10.9
2022,"Hommes, 65 ans et plus",Île-du-Prince-Édouard,,17.8
2022,Femmes,Île-du-Prince-Édouard,,14.8
2022,"Femmes, moins de 18 ans",Île-du-Prince-Édouard,,13.1
2022,"Femmes, 18 à 64 ans",Île-du-Prince-Édouard,,11.3
2022,"Femmes, 65 ans et plus",Île-du-Prince-Édouard,,26.1
2022,Toutes les personnes,Nouvelle-Écosse,12,16.5
2022,Personnes de moins de 18 ans,Nouvelle-Écosse,,16.7
2022,Personnes de 18 à 64 ans,Nouvelle-Écosse,,13.7
2022,Personnes de 65 ans et plus,Nouvelle-Écosse,,24.3
2022,Hommes,Nouvelle-Écosse,,15.8
2022,"Hommes, moins de 18 ans",Nouvelle-Écosse,,17.7
2022,"Hommes, 18 à 64 ans",Nouvelle-Écosse,,13.3
2022,"Hommes, 65 ans et plus",Nouvelle-Écosse,,21.3
2022,Femmes,Nouvelle-Écosse,,17.2
2022,"Femmes, moins de 18 ans",Nouvelle-Écosse,,15.5
2022,"Femmes, 18 à 64 ans",Nouvelle-Écosse,,14.0
2022,"Femmes, 65 ans et plus",Nouvelle-Écosse,,26.8
2022,Toutes les personnes,Nouveau-Brunswick,13,16.5
2022,Personnes de moins de 18 ans,Nouveau-Brunswick,,16.5
2022,Personnes de 18 à 64 ans,Nouveau-Brunswick,,13.1
2022,Personnes de 65 ans et plus,Nouveau-Brunswick,,25.1
2022,Hommes,Nouveau-Brunswick,,15.3
2022,"Hommes, moins de 18 ans",Nouveau-Brunswick,,16.3
2022,"Hommes, 18 à 64 ans",Nouveau-Brunswick,,12.9
2022,"Hommes, 65 ans et plus",Nouveau-Brunswick,,21.1
2022,Femmes,Nouveau-Brunswick,,17.6
2022,"Femmes, moins de 18 ans",Nouveau-Brunswick,,16.6
2022,"Femmes, 18 à 64 ans",Nouveau-Brunswick,,13.3
2022,"Femmes, 65 ans et plus",Nouveau-Brunswick,,28.7
2022,Toutes les personnes,Québec,24,10.5
2022,Personnes de moins de 18 ans,Québec,,7.9
2022,Personnes de 18 à 64 ans,Québec,,9.8
2022,Personnes de 65 ans et plus,Québec,,15.1
2022,Hommes,Québec,,9.9
2022,"Hommes, moins de 18 ans",Québec,,7.3
2022,"Hommes, 18 à 64 ans",Québec,,10.0
2022,"Hommes, 65 ans et plus",Québec,,12.1
2022,Femmes,Québec,,11.1
2022,"Femmes, moins de 18 ans",Québec,,8.5
2022,"Femmes, 18 à 64 ans",Québec,,9.6
2022,"Femmes, 65 ans et plus",Québec,,17.8
2022,Toutes les personnes,Ontario,35,12.1
2022,Personnes de moins de 18 ans,Ontario,,13.1
2022,Personnes de 18 à 64 ans,Ontario,,11.2
2022,Personnes de 65 ans et plus,Ontario,,14.1
2022,Hommes,Ontario,,11.4
2022,"Hommes, moins de 18 ans",Ontario,,13.2
2022,"Hommes, 18 à 64 ans",Ontario,,10.7
2022,"Hommes, 65 ans et plus",Ontario,,11.7
2022,Femmes,Ontario,,12.8
2022,"Femmes, moins de 18 ans",Ontario,,13.0
2022,"Femmes, 18 à 64 ans",Ontario,,11.7
2022,"Femmes, 65 ans et plus",Ontario,,16.3
2022,Toutes les personnes,Provinces des Prairies,,11.7
2022,Personnes de moins de 18 ans,Provinces des Prairies,,14.1
2022,Personnes de 18 à 64 ans,Provinces des Prairies,,10.5
2022,Personnes de 65 ans et plus,Provinces des Prairies,,12.9
2022,Hommes,Provinces des Prairies,,11.1
2022,"Hommes, moins de 18 ans",Provinces des Prairies,,13.9
2022,"Hommes, 18 à 64 ans",Provinces des Prairies,,10.0
2022,"Hommes, 65 ans et plus",Provinces des Prairies,,11.1
2022,Femmes,Provinces des Prairies,,12.3
2022,"Femmes, moins de 18 ans",Provinces des Prairies,,14.2
2022,"Femmes, 18 à 64 ans",Provinces des Prairies,,11.0
2022,"Femmes, 65 ans et plus",Provinces des Prairies,,14.6
2022,Toutes les personnes,Manitoba,46,15.7
2022,Personnes de moins de 18 ans,Manitoba,,20.0
2022,Personnes de 18 à 64 ans,Manitoba,,13.8
2022,Personnes de 65 ans et plus,Manitoba,,16.9
2022,Hommes,Manitoba,,15.1
2022,"Hommes, moins de 18 ans",Manitoba,,20.4
2022,"Hommes, 18 à 64 ans",Manitoba,,13.3
2022,"Hommes, 65 ans et plus",Manitoba,,14.3
2022,Femmes,Manitoba,,16.3
2022,"Femmes, moins de 18 ans",Manitoba,,19.6
2022,"Femmes, 18 à 64 ans",Manitoba,,14.2
2022,"Femmes, 65 ans et plus",Manitoba,,19.3
2022,Toutes les personnes,Saskatchewan,47,13.7
2022,Personnes de moins de 18 ans,Saskatchewan,,16.9
2022,Personnes de 18 à 64 ans,Saskatchewan,,12.1
2022,Personnes de 65 ans et plus,Saskatchewan,,15.2
2022,Hommes,Saskatchewan,,13.5
2022,"Hommes, moins de 18 ans",Saskatchewan,,18.0
2022,"Hommes, 18 à 64 ans",Saskatchewan,,11.8
2022,"Hommes, 65 ans et plus",Saskatchewan,,13.2
2022,Femmes,Saskatchewan,,14.0
2022,"Femmes, moins de 18 ans",Saskatchewan,,15.6
2022,"Femmes, 18 à 64 ans",Saskatchewan,,12.5
2022,"Femmes, 65 ans et plus",Saskatchewan,,17.1
2022,Toutes les personnes,Alberta,48,10.0
2022,Personnes de moins de 18 ans,Alberta,,11.7
2022,Personnes de 18 à 64 ans,Alberta,,9.2
2022,Personnes de 65 ans et plus,Alberta,,10.9
2022,Hommes,Alberta,,9.3
2022,"Hommes, moins de 18 ans",Alberta,,11.0
2022,"Hommes, 18 à 64 ans",Alberta,,8.7
2022,"Hommes, 65 ans et plus",Alberta,,9.4
2022,Femmes,Alberta,,10.7
2022,"Femmes, moins de 18 ans",Alberta,,12.3
2022,"Femmes, 18 à 64 ans",Alberta,,9.7
2022,"Femmes, 65 ans et plus",Alberta,,12.2
2022,Toutes les personnes,Colombie-Britannique,59,11.6
2022,Personnes de moins de 18 ans,Colombie-Britannique,,11.1
2022,Personnes de 18 à 64 ans,Colombie-Britannique,,10.1
2022,Personnes de 65 ans et plus,Colombie-Britannique,,16.4
2022,Hommes,Colombie-Britannique,,10.8
2022,"Hommes, moins de 18 ans",Colombie-Britannique,,10.7
2022,"Hommes, 18 à 64 ans",Colombie-Britannique,,9.6
2022,"Hommes, 65 ans et plus",Colombie-Britannique,,14.8
2022,Femmes,Colombie-Britannique,,12.3
2022,"Femmes, moins de 18 ans",Colombie-Britannique,,11.5
2022,"Femmes, 18 à 64 ans",Colombie-Britannique,,10.7
2022,"Femmes, 65 ans et plus",Colombie-Britannique,,17.9
2022,Toutes les personnes,"Québec, Québec",,8.5
2022,Personnes de moins de 18 ans,"Québec, Québec",,4.4
2022,Personnes de 18 à 64 ans,"Québec, Québec",,8.6
2022,Personnes de 65 ans et plus,"Québec, Québec",,11.5
2022,Hommes,"Québec, Québec",,8.1
2022,"Hommes, moins de 18 ans","Québec, Québec",,4.1
2022,"Hommes, 18 à 64 ans","Québec, Québec",,9.3
2022,"Hommes, 65 ans et plus","Québec, Québec",,8.1
2022,Femmes,"Québec, Québec",,9.0
2022,"Femmes, moins de 18 ans","Québec, Québec",,4.7
2022,"Femmes, 18 à 64 ans","Québec, Québec",,7.9
2022,"Femmes, 65 ans et plus","Québec, Québec",,14.6
2022,Toutes les personnes,"Montréal, Québec",,10.3
2022,Personnes de moins de 18 ans,"Montréal, Québec",,8.2
2022,Personnes de 18 à 64 ans,"Montréal, Québec",,9.7
2022,Personnes de 65 ans et plus,"Montréal, Québec",,15.3
2022,Hommes,"Montréal, Québec",,9.9
2022,"Hommes, moins de 18 ans","Montréal, Québec",,7.9
2022,"Hommes, 18 à 64 ans","Montréal, Québec",,9.8
2022,"Hommes, 65 ans et plus","Montréal, Québec",,12.7
2022,Femmes,"Montréal, Québec",,10.7
2022,"Femmes, moins de 18 ans","Montréal, Québec",,8.5
2022,"Femmes, 18 à 64 ans","Montréal, Québec",,9.5
2022,"Femmes, 65 ans et plus","Montréal, Québec",,17.5
2022,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,9.9
2022,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,9.6
2022,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,9.9
2022,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,10.3
2022,Hommes,"Ottawa-Gatineau, Ontario/Québec",,9.5
2022,"Hommes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,8.7
2022,"Hommes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,9.8
2022,"Hommes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,9.3
2022,Femmes,"Ottawa-Gatineau, Ontario/Québec",,10.4
2022,"Femmes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,10.7
2022,"Femmes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,10.0
2022,"Femmes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,11.3
2022,Toutes les personnes,"Toronto, Ontario",,12.2
2022,Personnes de moins de 18 ans,"Toronto, Ontario",,13.4
2022,Personnes de 18 à 64 ans,"Toronto, Ontario",,11.2
2022,Personnes de 65 ans et plus,"Toronto, Ontario",,14.6
2022,Hommes,"Toronto, Ontario",,11.6
2022,"Hommes, moins de 18 ans","Toronto, Ontario",,14.0
2022,"Hommes, 18 à 64 ans","Toronto, Ontario",,10.8
2022,"Hommes, 65 ans et plus","Toronto, Ontario",,12.0
2022,Femmes,"Toronto, Ontario",,12.7
2022,"Femmes, moins de 18 ans","Toronto, Ontario",,12.8
2022,"Femmes, 18 à 64 ans","Toronto, Ontario",,11.6
2022,"Femmes, 65 ans et plus","Toronto, Ontario",,16.8
2022,Toutes les personnes,"Winnipeg, Manitoba",,14.1
2022,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,17.3
2022,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,12.9
2022,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,14.7
2022,Hommes,"Winnipeg, Manitoba",,13.4
2022,"Hommes, moins de 18 ans","Winnipeg, Manitoba",,17.5
2022,"Hommes, 18 à 64 ans","Winnipeg, Manitoba",,12.5
2022,"Hommes, 65 ans et plus","Winnipeg, Manitoba",,12.0
2022,Femmes,"Winnipeg, Manitoba",,14.7
2022,"Femmes, moins de 18 ans","Winnipeg, Manitoba",,17.1
2022,"Femmes, 18 à 64 ans","Winnipeg, Manitoba",,13.3
2022,"Femmes, 65 ans et plus","Winnipeg, Manitoba",,17.1
2022,Toutes les personnes,"Calgary, Alberta",,9.5
2022,Personnes de moins de 18 ans,"Calgary, Alberta",,11.2
2022,Personnes de 18 à 64 ans,"Calgary, Alberta",,9.0
2022,Personnes de 65 ans et plus,"Calgary, Alberta",,9.3
2022,Hommes,"Calgary, Alberta",,8.6
2022,"Hommes, moins de 18 ans","Calgary, Alberta",,10.0
2022,"Hommes, 18 à 64 ans","Calgary, Alberta",,8.3
2022,"Hommes, 65 ans et plus","Calgary, Alberta",,7.4
2022,Femmes,"Calgary, Alberta",,10.4
2022,"Femmes, moins de 18 ans","Calgary, Alberta",,12.4
2022,"Femmes, 18 à 64 ans","Calgary, Alberta",,9.6
2022,"Femmes, 65 ans et plus","Calgary, Alberta",,11.0
2022,Toutes les personnes,"Edmonton, Alberta",,9.9
2022,Personnes de moins de 18 ans,"Edmonton, Alberta",,12.1
2022,Personnes de 18 à 64 ans,"Edmonton, Alberta",,9.3
2022,Personnes de 65 ans et plus,"Edmonton, Alberta",,9.3
2022,Hommes,"Edmonton, Alberta",,9.6
2022,"Hommes, moins de 18 ans","Edmonton, Alberta",,11.2
2022,"Hommes, 18 à 64 ans","Edmonton, Alberta",,9.3
2022,"Hommes, 65 ans et plus","Edmonton, Alberta",,8.8
2022,Femmes,"Edmonton, Alberta",,10.2
2022,"Femmes, moins de 18 ans","Edmonton, Alberta",,13.0
2022,"Femmes, 18 à 64 ans","Edmonton, Alberta",,9.3
2022,"Femmes, 65 ans et plus","Edmonton, Alberta",,9.8
2022,Toutes les personnes,"Vancouver, Colombie-Britannique",,11.3
2022,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,10.3
2022,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,10.1
2022,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,16.8
2022,Hommes,"Vancouver, Colombie-Britannique",,10.7
2022,"Hommes, moins de 18 ans","Vancouver, Colombie-Britannique",,9.9
2022,"Hommes, 18 à 64 ans","Vancouver, Colombie-Britannique",,9.6
2022,"Hommes, 65 ans et plus","Vancouver, Colombie-Britannique",,16.0
2022,Femmes,"Vancouver, Colombie-Britannique",,11.9
2022,"Femmes, moins de 18 ans","Vancouver, Colombie-Britannique",,10.8
2022,"Femmes, 18 à 64 ans","Vancouver, Colombie-Britannique",,10.5
2022,"Femmes, 65 ans et plus","Vancouver, Colombie-Britannique",,17.4
