Year,Status,Géographie,Sexe,Groupe d'âge,GeoCode,Value
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,18 à 24 ans,35,4
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,20 à 24 ans,35,7
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,20 à 24 ans,35,9
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,20 à 24 ans,35,4
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,15 à 19 ans,35,4
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,15 à 19 ans,35,4
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,15 à 19 ans,35,4
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,15 à 24 ans,35,5
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,15 à 24 ans,35,5
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,15 à 24 ans,35,6
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,18 à 24 ans,35,6
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,18 à 24 ans,35,6
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,18 à 24 ans,35,6
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Les deux sexes,20 à 24 ans,35,7
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Hommes,20 à 24 ans,35,6
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Ontario,Femmes,20 à 24 ans,35,7
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 19 ans,46,6
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 19 ans,46,6
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 19 ans,46,6
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 24 ans,46,10
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 24 ans,46,9
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 24 ans,46,11
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,18 à 24 ans,46,14
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,18 à 24 ans,46,12
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,18 à 24 ans,46,15
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,20 à 24 ans,46,14
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,20 à 24 ans,46,12
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,20 à 24 ans,46,16
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 19 ans,46,3
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 19 ans,46,3
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 19 ans,46,2
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 24 ans,46,4
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 24 ans,46,5
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 24 ans,46,3
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,18 à 24 ans,46,5
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,18 à 24 ans,46,6
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,18 à 24 ans,46,4
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,20 à 24 ans,46,5
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,20 à 24 ans,46,6
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,20 à 24 ans,46,4
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 19 ans,46,4
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 19 ans,46,3
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 19 ans,46,4
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,15 à 24 ans,46,7
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,15 à 24 ans,46,5
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,15 à 24 ans,46,9
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,18 à 24 ans,46,8
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,18 à 24 ans,46,6
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,18 à 24 ans,46,11
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Les deux sexes,20 à 24 ans,46,9
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Hommes,20 à 24 ans,46,6
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Manitoba,Femmes,20 à 24 ans,46,13
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,15 à 19 ans,47,6
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,15 à 19 ans,47,5
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,15 à 19 ans,47,7
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,15 à 24 ans,47,11
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,15 à 24 ans,47,10
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,15 à 24 ans,47,12
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,18 à 24 ans,47,14
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,18 à 24 ans,47,12
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,18 à 24 ans,47,15
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,20 à 24 ans,47,15
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,20 à 24 ans,47,14
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,20 à 24 ans,47,17
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,15 à 19 ans,47,2
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,15 à 24 ans,47,4
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,15 à 24 ans,47,5
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,15 à 24 ans,47,4
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,18 à 24 ans,47,6
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,18 à 24 ans,47,7
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,18 à 24 ans,47,5
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,20 à 24 ans,47,7
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,20 à 24 ans,47,8
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,20 à 24 ans,47,5
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,15 à 19 ans,47,5
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,15 à 19 ans,47,5
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,15 à 24 ans,47,7
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,15 à 24 ans,47,5
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,15 à 24 ans,47,9
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,18 à 24 ans,47,8
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,18 à 24 ans,47,6
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,18 à 24 ans,47,10
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Les deux sexes,20 à 24 ans,47,9
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Hommes,20 à 24 ans,47,6
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Saskatchewan,Femmes,20 à 24 ans,47,12
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,15 à 19 ans,48,6
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,15 à 19 ans,48,5
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,15 à 19 ans,48,6
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,15 à 24 ans,48,9
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,15 à 24 ans,48,8
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,15 à 24 ans,48,11
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,18 à 24 ans,48,12
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,18 à 24 ans,48,10
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,18 à 24 ans,48,13
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,20 à 24 ans,48,13
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,20 à 24 ans,48,11
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,20 à 24 ans,48,15
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,15 à 19 ans,48,2
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,15 à 19 ans,48,2
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,15 à 24 ans,48,4
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,15 à 24 ans,48,5
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,15 à 24 ans,48,3
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,18 à 24 ans,48,5
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,18 à 24 ans,48,7
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,18 à 24 ans,48,4
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,20 à 24 ans,48,6
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,20 à 24 ans,48,7
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,20 à 24 ans,48,5
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,15 à 19 ans,48,4
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,15 à 19 ans,48,3
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,15 à 24 ans,48,5
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,15 à 24 ans,48,3
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,15 à 24 ans,48,8
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,18 à 24 ans,48,6
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,18 à 24 ans,48,4
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,18 à 24 ans,48,9
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Les deux sexes,20 à 24 ans,48,7
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Hommes,20 à 24 ans,48,4
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Alberta,Femmes,20 à 24 ans,48,10
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Les deux sexes,15 à 19 ans,59,9
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Hommes,15 à 19 ans,59,8
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Femmes,15 à 19 ans,59,9
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Les deux sexes,15 à 24 ans,59,11
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Hommes,15 à 24 ans,59,11
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Femmes,15 à 24 ans,59,11
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Les deux sexes,18 à 24 ans,59,13
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Hommes,18 à 24 ans,59,13
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Femmes,18 à 24 ans,59,13
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Les deux sexes,20 à 24 ans,59,13
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Hommes,20 à 24 ans,59,14
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Femmes,20 à 24 ans,59,13
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Les deux sexes,15 à 19 ans,59,3
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Hommes,15 à 19 ans,59,3
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Les deux sexes,15 à 24 ans,59,5
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Hommes,15 à 24 ans,59,5
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Femmes,15 à 24 ans,59,4
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Les deux sexes,18 à 24 ans,59,6
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Hommes,18 à 24 ans,59,7
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Femmes,18 à 24 ans,59,5
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Les deux sexes,20 à 24 ans,59,6
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Hommes,20 à 24 ans,59,8
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Femmes,20 à 24 ans,59,5
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Les deux sexes,15 à 19 ans,59,6
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Hommes,15 à 19 ans,59,5
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Femmes,15 à 19 ans,59,7
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Les deux sexes,15 à 24 ans,59,7
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Hommes,15 à 24 ans,59,6
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Femmes,15 à 24 ans,59,7
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Les deux sexes,18 à 24 ans,59,7
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Hommes,18 à 24 ans,59,6
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Femmes,18 à 24 ans,59,8
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Les deux sexes,20 à 24 ans,59,7
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Hommes,20 à 24 ans,59,6
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Colombie-Britannique,Femmes,20 à 24 ans,59,8
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Yukon,Les deux sexes,15 à 24 ans,60,11
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Yukon,Hommes,15 à 24 ans,60,12
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Yukon,Les deux sexes,18 à 24 ans,60,14
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Yukon,Hommes,18 à 24 ans,60,14
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Yukon,Les deux sexes,20 à 24 ans,60,14
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,15 à 19 ans,61,13
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Hommes,15 à 19 ans,61,18
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,61,17
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Hommes,15 à 24 ans,61,22
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Femmes,15 à 24 ans,61,12
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,18 à 24 ans,61,22
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Hommes,18 à 24 ans,61,28
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Femmes,18 à 24 ans,61,15
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,20 à 24 ans,61,21
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Hommes,20 à 24 ans,61,26
2015,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Femmes,20 à 24 ans,61,16
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,61,7
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Hommes,15 à 24 ans,61,12
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,18 à 24 ans,61,9
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Hommes,18 à 24 ans,61,15
2015,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,20 à 24 ans,61,10
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Les deux sexes,15 à 24 ans,61,10
2015,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Territoires du Nord-Ouest,Hommes,15 à 24 ans,61,10
