Year,Personnes à faible revenu,Géographie,GeoCode,Value
2019,"Hommes, 65 ans et plus",Saskatchewan,47,6.3
2020,"Hommes, 65 ans et plus",Saskatchewan,47,2.8
2021,"Hommes, 65 ans et plus",Saskatchewan,47,4.2
2022,"Hommes, 65 ans et plus",Saskatchewan,47,4.1
2023,"Hommes, 65 ans et plus",Saskatchewan,47,3.7
2015,"Hommes, moins de 18 ans",Saskatchewan,47,15.5
2016,"Hommes, moins de 18 ans",Saskatchewan,47,11.7
2017,"Hommes, moins de 18 ans",Saskatchewan,47,14.3
2018,"Hommes, moins de 18 ans",Saskatchewan,47,10.5
2019,"Hommes, moins de 18 ans",Saskatchewan,47,13.3
2020,"Hommes, moins de 18 ans",Saskatchewan,47,7.8
2021,"Hommes, moins de 18 ans",Saskatchewan,47,9.7
2022,"Hommes, moins de 18 ans",Saskatchewan,47,14.1
2023,"Hommes, moins de 18 ans",Saskatchewan,47,15.5
2015,Personnes de 18 à 64 ans,Saskatchewan,47,12.0
2016,Personnes de 18 à 64 ans,Saskatchewan,47,11.6
2017,Personnes de 18 à 64 ans,Saskatchewan,47,12.5
2018,Personnes de 18 à 64 ans,Saskatchewan,47,12.1
2019,Personnes de 18 à 64 ans,Saskatchewan,47,13.2
2020,Personnes de 18 à 64 ans,Saskatchewan,47,7.7
2021,Personnes de 18 à 64 ans,Saskatchewan,47,10.4
2022,Personnes de 18 à 64 ans,Saskatchewan,47,11.9
2023,Personnes de 18 à 64 ans,Saskatchewan,47,14.2
2015,Personnes de 65 ans et plus,Saskatchewan,47,6.1
2016,Personnes de 65 ans et plus,Saskatchewan,47,6.9
2017,Personnes de 65 ans et plus,Saskatchewan,47,5.5
2018,Personnes de 65 ans et plus,Saskatchewan,47,4.6
2019,Personnes de 65 ans et plus,Saskatchewan,47,5.9
2020,Personnes de 65 ans et plus,Saskatchewan,47,2.9
2021,Personnes de 65 ans et plus,Saskatchewan,47,5.5
2022,Personnes de 65 ans et plus,Saskatchewan,47,4.9
2023,Personnes de 65 ans et plus,Saskatchewan,47,4.7
2015,Personnes de moins de 18 ans,Saskatchewan,47,16.7
2016,Personnes de moins de 18 ans,Saskatchewan,47,12.5
2017,Personnes de moins de 18 ans,Saskatchewan,47,14.4
2018,Personnes de moins de 18 ans,Saskatchewan,47,11.5
2019,Personnes de moins de 18 ans,Saskatchewan,47,12.7
2020,Personnes de moins de 18 ans,Saskatchewan,47,6.6
2021,Personnes de moins de 18 ans,Saskatchewan,47,8.5
2022,Personnes de moins de 18 ans,Saskatchewan,47,13.6
2023,Personnes de moins de 18 ans,Saskatchewan,47,16.0
2015,Toutes les personnes,"Toronto, Ontario",,19.2
2016,Toutes les personnes,"Toronto, Ontario",,17.6
2017,Toutes les personnes,"Toronto, Ontario",,14.4
2018,Toutes les personnes,"Toronto, Ontario",,14.2
2019,Toutes les personnes,"Toronto, Ontario",,13.1
2020,Toutes les personnes,"Toronto, Ontario",,8.6
2021,Toutes les personnes,"Toronto, Ontario",,9.4
2022,Toutes les personnes,"Toronto, Ontario",,12.6
2023,Toutes les personnes,"Toronto, Ontario",,13.4
2015,Femmes,"Toronto, Ontario",,19.8
2016,Femmes,"Toronto, Ontario",,19.1
2017,Femmes,"Toronto, Ontario",,14.5
2018,Femmes,"Toronto, Ontario",,13.2
2019,Femmes,"Toronto, Ontario",,14.0
2020,Femmes,"Toronto, Ontario",,8.5
2021,Femmes,"Toronto, Ontario",,9.6
2022,Femmes,"Toronto, Ontario",,12.8
2023,Femmes,"Toronto, Ontario",,13.5
2015,"Femmes, 18 à 64 ans","Toronto, Ontario",,20.3
2016,"Femmes, 18 à 64 ans","Toronto, Ontario",,19.7
2017,"Femmes, 18 à 64 ans","Toronto, Ontario",,15.5
2018,"Femmes, 18 à 64 ans","Toronto, Ontario",,14.5
2019,"Femmes, 18 à 64 ans","Toronto, Ontario",,14.3
2020,"Femmes, 18 à 64 ans","Toronto, Ontario",,9.3
2021,"Femmes, 18 à 64 ans","Toronto, Ontario",,10.3
2022,"Femmes, 18 à 64 ans","Toronto, Ontario",,13.6
2023,"Femmes, 18 à 64 ans","Toronto, Ontario",,14.5
2015,"Femmes, 65 ans et plus","Toronto, Ontario",,10.2
2016,"Femmes, 65 ans et plus","Toronto, Ontario",,8.8
2017,"Femmes, 65 ans et plus","Toronto, Ontario",,6.8
2018,"Femmes, 65 ans et plus","Toronto, Ontario",,7.1
2019,"Femmes, 65 ans et plus","Toronto, Ontario",,8.4
2020,"Femmes, 65 ans et plus","Toronto, Ontario",,4.1
2021,"Femmes, 65 ans et plus","Toronto, Ontario",,7.1
2022,"Femmes, 65 ans et plus","Toronto, Ontario",,10.0
2023,"Femmes, 65 ans et plus","Toronto, Ontario",,7.4
2015,"Femmes, moins de 18 ans","Toronto, Ontario",,24.9
2016,"Femmes, moins de 18 ans","Toronto, Ontario",,25.0
2017,"Femmes, moins de 18 ans","Toronto, Ontario",,16.8
2018,"Femmes, moins de 18 ans","Toronto, Ontario",,14.1
2019,"Femmes, moins de 18 ans","Toronto, Ontario",,17.7
2020,"Femmes, moins de 18 ans","Toronto, Ontario",,9.2
2021,"Femmes, moins de 18 ans","Toronto, Ontario",,9.5
2022,"Femmes, moins de 18 ans","Toronto, Ontario",,12.4
2023,"Femmes, moins de 18 ans","Toronto, Ontario",,15.9
2015,Hommes,"Toronto, Ontario",,18.6
2016,Hommes,"Toronto, Ontario",,15.9
2017,Hommes,"Toronto, Ontario",,14.3
2018,Hommes,"Toronto, Ontario",,15.1
2019,Hommes,"Toronto, Ontario",,12.2
2020,Hommes,"Toronto, Ontario",,8.6
2021,Hommes,"Toronto, Ontario",,9.1
2022,Hommes,"Toronto, Ontario",,12.5
2023,Hommes,"Toronto, Ontario",,13.3
2015,"Hommes, 18 à 64 ans","Toronto, Ontario",,19.4
2016,"Hommes, 18 à 64 ans","Toronto, Ontario",,16.7
2017,"Hommes, 18 à 64 ans","Toronto, Ontario",,15.7
2018,"Hommes, 18 à 64 ans","Toronto, Ontario",,16.2
2019,"Hommes, 18 à 64 ans","Toronto, Ontario",,12.0
2020,"Hommes, 18 à 64 ans","Toronto, Ontario",,9.5
2021,"Hommes, 18 à 64 ans","Toronto, Ontario",,9.7
2022,"Hommes, 18 à 64 ans","Toronto, Ontario",,13.0
2023,"Hommes, 18 à 64 ans","Toronto, Ontario",,13.8
2015,"Hommes, 65 ans et plus","Toronto, Ontario",,6.5
2016,"Hommes, 65 ans et plus","Toronto, Ontario",,11.0
2017,"Hommes, 65 ans et plus","Toronto, Ontario",,7.7
2018,"Hommes, 65 ans et plus","Toronto, Ontario",,8.5
2019,"Hommes, 65 ans et plus","Toronto, Ontario",,7.9
2020,"Hommes, 65 ans et plus","Toronto, Ontario",,4.3
2021,"Hommes, 65 ans et plus","Toronto, Ontario",,7.2
2022,"Hommes, 65 ans et plus","Toronto, Ontario",,7.6
2023,"Hommes, 65 ans et plus","Toronto, Ontario",,8.0
2015,"Hommes, moins de 18 ans","Toronto, Ontario",,22.9
2016,"Hommes, moins de 18 ans","Toronto, Ontario",,16.8
2017,"Hommes, moins de 18 ans","Toronto, Ontario",,14.0
2018,"Hommes, moins de 18 ans","Toronto, Ontario",,15.9
2019,"Hommes, moins de 18 ans","Toronto, Ontario",,16.0
2020,"Hommes, moins de 18 ans","Toronto, Ontario",,8.9
2021,"Hommes, moins de 18 ans","Toronto, Ontario",,8.7
2022,"Hommes, moins de 18 ans","Toronto, Ontario",,14.4
2023,"Hommes, moins de 18 ans","Toronto, Ontario",,16.0
2015,Personnes de 18 à 64 ans,"Toronto, Ontario",,19.9
2016,Personnes de 18 à 64 ans,"Toronto, Ontario",,18.2
2017,Personnes de 18 à 64 ans,"Toronto, Ontario",,15.6
2018,Personnes de 18 à 64 ans,"Toronto, Ontario",,15.4
2019,Personnes de 18 à 64 ans,"Toronto, Ontario",,13.2
2020,Personnes de 18 à 64 ans,"Toronto, Ontario",,9.4
2021,Personnes de 18 à 64 ans,"Toronto, Ontario",,10.0
2022,Personnes de 18 à 64 ans,"Toronto, Ontario",,13.3
2023,Personnes de 18 à 64 ans,"Toronto, Ontario",,14.1
2015,Personnes de 65 ans et plus,"Toronto, Ontario",,8.6
2016,Personnes de 65 ans et plus,"Toronto, Ontario",,9.8
2017,Personnes de 65 ans et plus,"Toronto, Ontario",,7.2
2018,Personnes de 65 ans et plus,"Toronto, Ontario",,7.8
2019,Personnes de 65 ans et plus,"Toronto, Ontario",,8.2
2020,Personnes de 65 ans et plus,"Toronto, Ontario",,4.2
2021,Personnes de 65 ans et plus,"Toronto, Ontario",,7.1
2022,Personnes de 65 ans et plus,"Toronto, Ontario",,8.9
2023,Personnes de 65 ans et plus,"Toronto, Ontario",,7.7
2015,Personnes de moins de 18 ans,"Toronto, Ontario",,23.9
2016,Personnes de moins de 18 ans,"Toronto, Ontario",,21.0
2017,Personnes de moins de 18 ans,"Toronto, Ontario",,15.4
2018,Personnes de moins de 18 ans,"Toronto, Ontario",,15.0
2019,Personnes de moins de 18 ans,"Toronto, Ontario",,16.9
2020,Personnes de moins de 18 ans,"Toronto, Ontario",,9.0
2021,Personnes de moins de 18 ans,"Toronto, Ontario",,9.1
2022,Personnes de moins de 18 ans,"Toronto, Ontario",,13.4
2023,Personnes de moins de 18 ans,"Toronto, Ontario",,16.0
2015,Toutes les personnes,"Vancouver, Colombie-Britannique",,19.5
2016,Toutes les personnes,"Vancouver, Colombie-Britannique",,15.6
2017,Toutes les personnes,"Vancouver, Colombie-Britannique",,16.0
2018,Toutes les personnes,"Vancouver, Colombie-Britannique",,13.6
2019,Toutes les personnes,"Vancouver, Colombie-Britannique",,11.5
2020,Toutes les personnes,"Vancouver, Colombie-Britannique",,7.8
2021,Toutes les personnes,"Vancouver, Colombie-Britannique",,9.2
2022,Toutes les personnes,"Vancouver, Colombie-Britannique",,12.4
2023,Toutes les personnes,"Vancouver, Colombie-Britannique",,12.6
2015,Femmes,"Vancouver, Colombie-Britannique",,19.9
2016,Femmes,"Vancouver, Colombie-Britannique",,15.4
2017,Femmes,"Vancouver, Colombie-Britannique",,15.7
2018,Femmes,"Vancouver, Colombie-Britannique",,13.2
2019,Femmes,"Vancouver, Colombie-Britannique",,12.5
2020,Femmes,"Vancouver, Colombie-Britannique",,7.5
2021,Femmes,"Vancouver, Colombie-Britannique",,10.4
2022,Femmes,"Vancouver, Colombie-Britannique",,12.3
2023,Femmes,"Vancouver, Colombie-Britannique",,13.2
2015,"Femmes, 18 à 64 ans","Vancouver, Colombie-Britannique",,21.2
2016,"Femmes, 18 à 64 ans","Vancouver, Colombie-Britannique",,15.9
2017,"Femmes, 18 à 64 ans","Vancouver, Colombie-Britannique",,17.7
2018,"Femmes, 18 à 64 ans","Vancouver, Colombie-Britannique",,15.4
2019,"Femmes, 18 à 64 ans","Vancouver, Colombie-Britannique",,16.0
2020,"Femmes, 18 à 64 ans","Vancouver, Colombie-Britannique",,8.9
2021,"Femmes, 18 à 64 ans","Vancouver, Colombie-Britannique",,11.1
2022,"Femmes, 18 à 64 ans","Vancouver, Colombie-Britannique",,13.1
2023,"Femmes, 18 à 64 ans","Vancouver, Colombie-Britannique",,14.2
2015,"Femmes, 65 ans et plus","Vancouver, Colombie-Britannique",,14.3
2016,"Femmes, 65 ans et plus","Vancouver, Colombie-Britannique",,11.4
2017,"Femmes, 65 ans et plus","Vancouver, Colombie-Britannique",,13.0
2018,"Femmes, 65 ans et plus","Vancouver, Colombie-Britannique",,9.3
2020,"Femmes, 65 ans et plus","Vancouver, Colombie-Britannique",,5.2
2021,"Femmes, 65 ans et plus","Vancouver, Colombie-Britannique",,9.8
2022,"Femmes, 65 ans et plus","Vancouver, Colombie-Britannique",,10.4
2023,"Femmes, 65 ans et plus","Vancouver, Colombie-Britannique",,9.6
2015,"Femmes, moins de 18 ans","Vancouver, Colombie-Britannique",,19.4
2016,"Femmes, moins de 18 ans","Vancouver, Colombie-Britannique",,17.4
2017,"Femmes, moins de 18 ans","Vancouver, Colombie-Britannique",,10.5
2018,"Femmes, moins de 18 ans","Vancouver, Colombie-Britannique",,8.0
2020,"Femmes, moins de 18 ans","Vancouver, Colombie-Britannique",,4.5
2022,"Femmes, moins de 18 ans","Vancouver, Colombie-Britannique",,11.1
2023,"Femmes, moins de 18 ans","Vancouver, Colombie-Britannique",,13.3
2015,Hommes,"Vancouver, Colombie-Britannique",,19.0
2016,Hommes,"Vancouver, Colombie-Britannique",,15.8
2017,Hommes,"Vancouver, Colombie-Britannique",,16.2
2018,Hommes,"Vancouver, Colombie-Britannique",,13.9
2019,Hommes,"Vancouver, Colombie-Britannique",,10.6
2020,Hommes,"Vancouver, Colombie-Britannique",,8.0
2021,Hommes,"Vancouver, Colombie-Britannique",,8.0
2022,Hommes,"Vancouver, Colombie-Britannique",,12.5
2023,Hommes,"Vancouver, Colombie-Britannique",,11.9
2015,"Hommes, 18 à 64 ans","Vancouver, Colombie-Britannique",,20.1
2016,"Hommes, 18 à 64 ans","Vancouver, Colombie-Britannique",,16.5
2017,"Hommes, 18 à 64 ans","Vancouver, Colombie-Britannique",,16.8
2018,"Hommes, 18 à 64 ans","Vancouver, Colombie-Britannique",,15.4
2019,"Hommes, 18 à 64 ans","Vancouver, Colombie-Britannique",,13.3
2020,"Hommes, 18 à 64 ans","Vancouver, Colombie-Britannique",,9.8
2021,"Hommes, 18 à 64 ans","Vancouver, Colombie-Britannique",,7.9
2022,"Hommes, 18 à 64 ans","Vancouver, Colombie-Britannique",,13.2
2023,"Hommes, 18 à 64 ans","Vancouver, Colombie-Britannique",,12.6
2015,"Hommes, 65 ans et plus","Vancouver, Colombie-Britannique",,16.4
2016,"Hommes, 65 ans et plus","Vancouver, Colombie-Britannique",,8.5
2017,"Hommes, 65 ans et plus","Vancouver, Colombie-Britannique",,13.0
2018,"Hommes, 65 ans et plus","Vancouver, Colombie-Britannique",,8.6
2019,"Hommes, 65 ans et plus","Vancouver, Colombie-Britannique",,6.1
2020,"Hommes, 65 ans et plus","Vancouver, Colombie-Britannique",,3.5
2021,"Hommes, 65 ans et plus","Vancouver, Colombie-Britannique",,7.3
2022,"Hommes, 65 ans et plus","Vancouver, Colombie-Britannique",,10.3
2023,"Hommes, 65 ans et plus","Vancouver, Colombie-Britannique",,8.7
2015,"Hommes, moins de 18 ans","Vancouver, Colombie-Britannique",,17.3
2016,"Hommes, moins de 18 ans","Vancouver, Colombie-Britannique",,19.2
2017,"Hommes, moins de 18 ans","Vancouver, Colombie-Britannique",,16.2
2018,"Hommes, moins de 18 ans","Vancouver, Colombie-Britannique",,12.9
2021,"Hommes, moins de 18 ans","Vancouver, Colombie-Britannique",,9.2
2022,"Hommes, moins de 18 ans","Vancouver, Colombie-Britannique",,11.6
2023,"Hommes, moins de 18 ans","Vancouver, Colombie-Britannique",,11.9
2015,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,20.7
2016,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,16.2
2017,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,17.3
2018,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,15.4
2019,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,14.7
2020,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,9.4
2021,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,9.6
2022,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,13.2
2023,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,13.5
2015,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,15.3
2016,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,10.0
2017,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,13.0
2018,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,9.0
2019,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,5.6
2020,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,4.4
2021,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,8.6
2022,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,10.4
2023,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,9.2
2015,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,18.3
2016,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,18.4
2017,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,13.5
2018,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,10.5
2019,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,4.6
2020,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,4.7
2021,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,8.4
2022,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,11.4
2023,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,12.6
2015,Toutes les personnes,"Winnipeg, Manitoba",,15.7
2016,Toutes les personnes,"Winnipeg, Manitoba",,13.6
2017,Toutes les personnes,"Winnipeg, Manitoba",,12.6
2018,Toutes les personnes,"Winnipeg, Manitoba",,12.4
2019,Toutes les personnes,"Winnipeg, Manitoba",,11.9
2020,Toutes les personnes,"Winnipeg, Manitoba",,6.6
2021,Toutes les personnes,"Winnipeg, Manitoba",,9.3
2022,Toutes les personnes,"Winnipeg, Manitoba",,11.3
2023,Toutes les personnes,"Winnipeg, Manitoba",,10.3
2015,Femmes,"Winnipeg, Manitoba",,15.4
2016,Femmes,"Winnipeg, Manitoba",,13.4
2017,Femmes,"Winnipeg, Manitoba",,12.7
2018,Femmes,"Winnipeg, Manitoba",,12.7
2019,Femmes,"Winnipeg, Manitoba",,11.1
2020,Femmes,"Winnipeg, Manitoba",,5.8
2021,Femmes,"Winnipeg, Manitoba",,10.2
2022,Femmes,"Winnipeg, Manitoba",,11.8
2023,Femmes,"Winnipeg, Manitoba",,10.6
2015,"Femmes, 18 à 64 ans","Winnipeg, Manitoba",,16.5
2016,"Femmes, 18 à 64 ans","Winnipeg, Manitoba",,14.0
2017,"Femmes, 18 à 64 ans","Winnipeg, Manitoba",,13.3
2018,"Femmes, 18 à 64 ans","Winnipeg, Manitoba",,13.4
2019,"Femmes, 18 à 64 ans","Winnipeg, Manitoba",,12.1
2020,"Femmes, 18 à 64 ans","Winnipeg, Manitoba",,7.0
2021,"Femmes, 18 à 64 ans","Winnipeg, Manitoba",,9.7
2022,"Femmes, 18 à 64 ans","Winnipeg, Manitoba",,12.6
2023,"Femmes, 18 à 64 ans","Winnipeg, Manitoba",,11.9
2015,"Femmes, 65 ans et plus","Winnipeg, Manitoba",,8.4
2016,"Femmes, 65 ans et plus","Winnipeg, Manitoba",,6.3
2017,"Femmes, 65 ans et plus","Winnipeg, Manitoba",,6.7
2018,"Femmes, 65 ans et plus","Winnipeg, Manitoba",,7.6
2019,"Femmes, 65 ans et plus","Winnipeg, Manitoba",,7.0
2020,"Femmes, 65 ans et plus","Winnipeg, Manitoba",,3.3
2021,"Femmes, 65 ans et plus","Winnipeg, Manitoba",,8.6
2022,"Femmes, 65 ans et plus","Winnipeg, Manitoba",,8.3
2023,"Femmes, 65 ans et plus","Winnipeg, Manitoba",,5.2
2015,"Femmes, moins de 18 ans","Winnipeg, Manitoba",,17.4
2016,"Femmes, moins de 18 ans","Winnipeg, Manitoba",,16.8
2017,"Femmes, moins de 18 ans","Winnipeg, Manitoba",,15.7
2018,"Femmes, moins de 18 ans","Winnipeg, Manitoba",,14.5
2019,"Femmes, moins de 18 ans","Winnipeg, Manitoba",,11.4
2020,"Femmes, moins de 18 ans","Winnipeg, Manitoba",,4.0
2021,"Femmes, moins de 18 ans","Winnipeg, Manitoba",,12.9
2022,"Femmes, moins de 18 ans","Winnipeg, Manitoba",,12.4
2023,"Femmes, moins de 18 ans","Winnipeg, Manitoba",,11.7
2015,Hommes,"Winnipeg, Manitoba",,16.0
2016,Hommes,"Winnipeg, Manitoba",,13.8
2017,Hommes,"Winnipeg, Manitoba",,12.4
2018,Hommes,"Winnipeg, Manitoba",,12.1
2019,Hommes,"Winnipeg, Manitoba",,12.7
2020,Hommes,"Winnipeg, Manitoba",,7.4
2021,Hommes,"Winnipeg, Manitoba",,8.5
2022,Hommes,"Winnipeg, Manitoba",,10.9
2023,Hommes,"Winnipeg, Manitoba",,10.0
2015,"Hommes, 18 à 64 ans","Winnipeg, Manitoba",,15.8
2016,"Hommes, 18 à 64 ans","Winnipeg, Manitoba",,14.2
2017,"Hommes, 18 à 64 ans","Winnipeg, Manitoba",,13.7
2018,"Hommes, 18 à 64 ans","Winnipeg, Manitoba",,12.8
2019,"Hommes, 18 à 64 ans","Winnipeg, Manitoba",,13.2
2020,"Hommes, 18 à 64 ans","Winnipeg, Manitoba",,9.1
2021,"Hommes, 18 à 64 ans","Winnipeg, Manitoba",,9.4
2022,"Hommes, 18 à 64 ans","Winnipeg, Manitoba",,11.6
2023,"Hommes, 18 à 64 ans","Winnipeg, Manitoba",,11.0
2016,"Hommes, 65 ans et plus","Winnipeg, Manitoba",,3.7
2017,"Hommes, 65 ans et plus","Winnipeg, Manitoba",,6.0
2018,"Hommes, 65 ans et plus","Winnipeg, Manitoba",,5.1
2019,"Hommes, 65 ans et plus","Winnipeg, Manitoba",,7.1
2020,"Hommes, 65 ans et plus","Winnipeg, Manitoba",,1.6
2021,"Hommes, 65 ans et plus","Winnipeg, Manitoba",,4.1
2022,"Hommes, 65 ans et plus","Winnipeg, Manitoba",,5.8
2023,"Hommes, 65 ans et plus","Winnipeg, Manitoba",,4.6
2015,"Hommes, moins de 18 ans","Winnipeg, Manitoba",,24.7
2016,"Hommes, moins de 18 ans","Winnipeg, Manitoba",,18.3
2017,"Hommes, moins de 18 ans","Winnipeg, Manitoba",,12.2
2018,"Hommes, moins de 18 ans","Winnipeg, Manitoba",,14.7
2019,"Hommes, moins de 18 ans","Winnipeg, Manitoba",,15.0
2020,"Hommes, moins de 18 ans","Winnipeg, Manitoba",,6.6
2021,"Hommes, moins de 18 ans","Winnipeg, Manitoba",,8.9
2022,"Hommes, moins de 18 ans","Winnipeg, Manitoba",,12.7
2023,"Hommes, moins de 18 ans","Winnipeg, Manitoba",,11.0
2015,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,16.1
2016,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,14.1
2017,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,13.5
2018,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,13.1
2019,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,12.7
2020,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,8.0
2021,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,9.5
2022,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,12.1
2023,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,11.4
2015,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,5.8
2016,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,5.1
2017,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,6.4
2018,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,6.4
2019,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,7.0
2020,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,2.5
2021,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,6.5
2022,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,7.1
2023,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,4.9
2015,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,21.0
2016,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,17.6
2017,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,14.0
2018,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,14.6
2019,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,13.2
2020,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,5.3
2021,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,10.9
2022,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,12.6
2023,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,11.4
2018,Toutes les personnes,Yukon,60,11.1
2019,Toutes les personnes,Yukon,60,9.0
2018,Toutes les personnes,Yukon et les Territoires du Nord-Ouest,,14.5
2019,Toutes les personnes,Yukon et les Territoires du Nord-Ouest,,10.8
2018,Personnes de 18 à 64 ans,Yukon et les Territoires du Nord-Ouest,,12.6
2019,Personnes de 18 à 64 ans,Yukon et les Territoires du Nord-Ouest,,9.0
2018,Personnes de 65 ans et plus,Yukon et les Territoires du Nord-Ouest,,21.3
2019,Personnes de 65 ans et plus,Yukon et les Territoires du Nord-Ouest,,17.7
2018,Personnes de moins de 18 ans,Yukon et les Territoires du Nord-Ouest,,17.0
2019,Personnes de moins de 18 ans,Yukon et les Territoires du Nord-Ouest,,13.1
