Year,Causes de décès,Âge au décès,Sexe,Value
2015,Maladies chroniques des voies respiratoires inférieures,35 à 39 ans,Hommes,0.4
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 39 ans,Hommes,0.0
2015,Pneumopathie due à des substances solides et liquides,35 à 39 ans,Hommes,0.2
2015,Tumeurs malignes,35 à 39 ans,Femmes,19.4
2015,Diabète sucré,35 à 39 ans,Femmes,1.1
2015,Maladies du coeur,35 à 39 ans,Femmes,3.3
2015,Hypertension essentielle et néphropathie hypertensive,35 à 39 ans,Femmes,0.2
2015,Maladies cérébrovasculaires,35 à 39 ans,Femmes,1.2
2015,Athérosclérose,35 à 39 ans,Femmes,0.0
2015,Anévrisme aortique et dissection,35 à 39 ans,Femmes,0.0
2015,Maladies chroniques des voies respiratoires inférieures,35 à 39 ans,Femmes,0.9
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 39 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,35 à 39 ans,Femmes,0.0
2015,Tumeurs malignes,40 à 44 ans,Les deux sexes,30.3
2015,Diabète sucré,40 à 44 ans,Les deux sexes,2.9
2015,Maladies du coeur,40 à 44 ans,Les deux sexes,13.5
2015,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Les deux sexes,0.1
2015,Maladies cérébrovasculaires,40 à 44 ans,Les deux sexes,3.2
2015,Athérosclérose,40 à 44 ans,Les deux sexes,0.1
2015,Anévrisme aortique et dissection,40 à 44 ans,Les deux sexes,0.9
2015,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Les deux sexes,0.6
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Les deux sexes,0.0
2015,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Les deux sexes,0.1
2015,Tumeurs malignes,40 à 44 ans,Hommes,25.0
2015,Diabète sucré,40 à 44 ans,Hommes,4.2
2015,Maladies du coeur,40 à 44 ans,Hommes,19.7
2015,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Hommes,0.2
2015,Maladies cérébrovasculaires,40 à 44 ans,Hommes,3.6
2015,Athérosclérose,40 à 44 ans,Hommes,0.1
2015,Anévrisme aortique et dissection,40 à 44 ans,Hommes,1.3
2015,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Hommes,0.4
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Hommes,0.1
2015,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Hommes,0.0
2015,Tumeurs malignes,40 à 44 ans,Femmes,35.6
2015,Diabète sucré,40 à 44 ans,Femmes,1.5
2015,Maladies du coeur,40 à 44 ans,Femmes,7.4
2015,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Femmes,0.1
2015,Maladies cérébrovasculaires,40 à 44 ans,Femmes,2.7
2015,Athérosclérose,40 à 44 ans,Femmes,0.1
2015,Anévrisme aortique et dissection,40 à 44 ans,Femmes,0.4
2015,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Femmes,0.7
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Femmes,0.2
2015,Tumeurs malignes,45 à 54 ans,Les deux sexes,86.4
2015,Diabète sucré,45 à 54 ans,Les deux sexes,6.2
2015,Maladies du coeur,45 à 54 ans,Les deux sexes,36.0
2015,Hypertension essentielle et néphropathie hypertensive,45 à 54 ans,Les deux sexes,0.5
2015,Maladies cérébrovasculaires,45 à 54 ans,Les deux sexes,6.4
2015,Athérosclérose,45 à 54 ans,Les deux sexes,0.1
2015,Anévrisme aortique et dissection,45 à 54 ans,Les deux sexes,1.1
2015,Maladies chroniques des voies respiratoires inférieures,45 à 54 ans,Les deux sexes,3.9
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 54 ans,Les deux sexes,0.0
2015,Pneumopathie due à des substances solides et liquides,45 à 54 ans,Les deux sexes,0.5
2015,Tumeurs malignes,45 à 54 ans,Hommes,80.1
2015,Diabète sucré,45 à 54 ans,Hommes,8.3
2015,Maladies du coeur,45 à 54 ans,Hommes,55.3
2015,Hypertension essentielle et néphropathie hypertensive,45 à 54 ans,Hommes,0.8
2015,Maladies cérébrovasculaires,45 à 54 ans,Hommes,6.8
2015,Athérosclérose,45 à 54 ans,Hommes,0.2
2015,Anévrisme aortique et dissection,45 à 54 ans,Hommes,2.0
2015,Maladies chroniques des voies respiratoires inférieures,45 à 54 ans,Hommes,3.9
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 54 ans,Hommes,0.0
2015,Pneumopathie due à des substances solides et liquides,45 à 54 ans,Hommes,0.7
2015,Tumeurs malignes,45 à 54 ans,Femmes,92.8
2015,Diabète sucré,45 à 54 ans,Femmes,4.1
2015,Maladies du coeur,45 à 54 ans,Femmes,16.7
2015,Hypertension essentielle et néphropathie hypertensive,45 à 54 ans,Femmes,0.2
2015,Maladies cérébrovasculaires,45 à 54 ans,Femmes,6.0
2015,Athérosclérose,45 à 54 ans,Femmes,0.1
2015,Anévrisme aortique et dissection,45 à 54 ans,Femmes,0.2
2015,Maladies chroniques des voies respiratoires inférieures,45 à 54 ans,Femmes,3.8
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 54 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,45 à 54 ans,Femmes,0.3
2015,Tumeurs malignes,45 à 49 ans,Les deux sexes,56.6
2015,Diabète sucré,45 à 49 ans,Les deux sexes,4.5
2015,Maladies du coeur,45 à 49 ans,Les deux sexes,24.0
2015,Hypertension essentielle et néphropathie hypertensive,45 à 49 ans,Les deux sexes,0.6
2015,Maladies cérébrovasculaires,45 à 49 ans,Les deux sexes,4.4
2015,Athérosclérose,45 à 49 ans,Les deux sexes,0.1
2015,Anévrisme aortique et dissection,45 à 49 ans,Les deux sexes,1.1
2015,Maladies chroniques des voies respiratoires inférieures,45 à 49 ans,Les deux sexes,2.1
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 49 ans,Les deux sexes,0.0
2015,Pneumopathie due à des substances solides et liquides,45 à 49 ans,Les deux sexes,0.3
2015,Tumeurs malignes,45 à 49 ans,Hommes,50.7
2015,Diabète sucré,45 à 49 ans,Hommes,5.9
2015,Maladies du coeur,45 à 49 ans,Hommes,37.6
2015,Hypertension essentielle et néphropathie hypertensive,45 à 49 ans,Hommes,0.7
2015,Maladies cérébrovasculaires,45 à 49 ans,Hommes,4.8
2015,Athérosclérose,45 à 49 ans,Hommes,0.1
2015,Anévrisme aortique et dissection,45 à 49 ans,Hommes,2.1
2015,Maladies chroniques des voies respiratoires inférieures,45 à 49 ans,Hommes,1.8
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 49 ans,Hommes,0.0
2015,Pneumopathie due à des substances solides et liquides,45 à 49 ans,Hommes,0.4
2015,Tumeurs malignes,45 à 49 ans,Femmes,62.5
2015,Diabète sucré,45 à 49 ans,Femmes,3.2
2015,Maladies du coeur,45 à 49 ans,Femmes,10.4
2015,Hypertension essentielle et néphropathie hypertensive,45 à 49 ans,Femmes,0.4
2015,Maladies cérébrovasculaires,45 à 49 ans,Femmes,3.9
2015,Athérosclérose,45 à 49 ans,Femmes,0.1
2015,Anévrisme aortique et dissection,45 à 49 ans,Femmes,0.2
2015,Maladies chroniques des voies respiratoires inférieures,45 à 49 ans,Femmes,2.4
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,45 à 49 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,45 à 49 ans,Femmes,0.2
2015,Tumeurs malignes,50 à 54 ans,Les deux sexes,112.6
2015,Diabète sucré,50 à 54 ans,Les deux sexes,7.7
2015,Maladies du coeur,50 à 54 ans,Les deux sexes,46.6
2015,Hypertension essentielle et néphropathie hypertensive,50 à 54 ans,Les deux sexes,0.5
2015,Maladies cérébrovasculaires,50 à 54 ans,Les deux sexes,8.2
2015,Athérosclérose,50 à 54 ans,Les deux sexes,0.2
2015,Anévrisme aortique et dissection,50 à 54 ans,Les deux sexes,1.1
2015,Maladies chroniques des voies respiratoires inférieures,50 à 54 ans,Les deux sexes,5.4
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,50 à 54 ans,Les deux sexes,0.0
2015,Pneumopathie due à des substances solides et liquides,50 à 54 ans,Les deux sexes,0.6
2015,Tumeurs malignes,50 à 54 ans,Hommes,105.8
2015,Diabète sucré,50 à 54 ans,Hommes,10.5
2015,Maladies du coeur,50 à 54 ans,Hommes,70.8
2015,Hypertension essentielle et néphropathie hypertensive,50 à 54 ans,Hommes,0.9
2015,Maladies cérébrovasculaires,50 à 54 ans,Hommes,8.5
2015,Athérosclérose,50 à 54 ans,Hommes,0.2
2015,Anévrisme aortique et dissection,50 à 54 ans,Hommes,1.9
2015,Maladies chroniques des voies respiratoires inférieures,50 à 54 ans,Hommes,5.8
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,50 à 54 ans,Hommes,0.0
2015,Pneumopathie due à des substances solides et liquides,50 à 54 ans,Hommes,0.9
2015,Tumeurs malignes,50 à 54 ans,Femmes,119.5
2015,Diabète sucré,50 à 54 ans,Femmes,4.9
2015,Maladies du coeur,50 à 54 ans,Femmes,22.3
2015,Hypertension essentielle et néphropathie hypertensive,50 à 54 ans,Femmes,0.1
2015,Maladies cérébrovasculaires,50 à 54 ans,Femmes,7.8
2015,Athérosclérose,50 à 54 ans,Femmes,0.1
2015,Anévrisme aortique et dissection,50 à 54 ans,Femmes,0.3
2015,Maladies chroniques des voies respiratoires inférieures,50 à 54 ans,Femmes,5.0
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,50 à 54 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,50 à 54 ans,Femmes,0.3
2015,Tumeurs malignes,55 à 64 ans,Les deux sexes,272.4
2015,Diabète sucré,55 à 64 ans,Les deux sexes,16.8
2015,Maladies du coeur,55 à 64 ans,Les deux sexes,101.3
2015,Hypertension essentielle et néphropathie hypertensive,55 à 64 ans,Les deux sexes,1.4
2015,Maladies cérébrovasculaires,55 à 64 ans,Les deux sexes,16.3
2015,Athérosclérose,55 à 64 ans,Les deux sexes,0.5
2015,Anévrisme aortique et dissection,55 à 64 ans,Les deux sexes,2.6
2015,Maladies chroniques des voies respiratoires inférieures,55 à 64 ans,Les deux sexes,19.7
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 64 ans,Les deux sexes,0.0
2015,Pneumopathie due à des substances solides et liquides,55 à 64 ans,Les deux sexes,1.1
2015,Tumeurs malignes,55 à 64 ans,Hommes,287.8
2015,Diabète sucré,55 à 64 ans,Hommes,22.3
2015,Maladies du coeur,55 à 64 ans,Hommes,150.9
2015,Hypertension essentielle et néphropathie hypertensive,55 à 64 ans,Hommes,1.9
2015,Maladies cérébrovasculaires,55 à 64 ans,Hommes,18.4
2015,Athérosclérose,55 à 64 ans,Hommes,0.7
2015,Anévrisme aortique et dissection,55 à 64 ans,Hommes,4.2
2015,Maladies chroniques des voies respiratoires inférieures,55 à 64 ans,Hommes,22.3
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 64 ans,Hommes,0.0
2015,Pneumopathie due à des substances solides et liquides,55 à 64 ans,Hommes,1.3
2015,Tumeurs malignes,55 à 64 ans,Femmes,257.3
2015,Diabète sucré,55 à 64 ans,Femmes,11.4
2015,Maladies du coeur,55 à 64 ans,Femmes,52.7
2015,Hypertension essentielle et néphropathie hypertensive,55 à 64 ans,Femmes,1.0
2015,Maladies cérébrovasculaires,55 à 64 ans,Femmes,14.2
2015,Athérosclérose,55 à 64 ans,Femmes,0.2
2015,Anévrisme aortique et dissection,55 à 64 ans,Femmes,1.0
2015,Maladies chroniques des voies respiratoires inférieures,55 à 64 ans,Femmes,17.2
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 64 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,55 à 64 ans,Femmes,0.9
2015,Tumeurs malignes,55 à 59 ans,Les deux sexes,208.6
2015,Diabète sucré,55 à 59 ans,Les deux sexes,12.5
2015,Maladies du coeur,55 à 59 ans,Les deux sexes,77.6
2015,Hypertension essentielle et néphropathie hypertensive,55 à 59 ans,Les deux sexes,1.0
2015,Maladies cérébrovasculaires,55 à 59 ans,Les deux sexes,13.4
2015,Athérosclérose,55 à 59 ans,Les deux sexes,0.3
2015,Anévrisme aortique et dissection,55 à 59 ans,Les deux sexes,2.0
2015,Maladies chroniques des voies respiratoires inférieures,55 à 59 ans,Les deux sexes,12.7
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 59 ans,Les deux sexes,0.0
2015,Pneumopathie due à des substances solides et liquides,55 à 59 ans,Les deux sexes,0.8
2015,Tumeurs malignes,55 à 59 ans,Hommes,209.8
2015,Diabète sucré,55 à 59 ans,Hommes,16.5
2015,Maladies du coeur,55 à 59 ans,Hommes,119.5
2015,Hypertension essentielle et néphropathie hypertensive,55 à 59 ans,Hommes,1.3
2015,Maladies cérébrovasculaires,55 à 59 ans,Hommes,14.8
2015,Athérosclérose,55 à 59 ans,Hommes,0.5
2015,Anévrisme aortique et dissection,55 à 59 ans,Hommes,3.2
2015,Maladies chroniques des voies respiratoires inférieures,55 à 59 ans,Hommes,13.8
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 59 ans,Hommes,0.0
2015,Pneumopathie due à des substances solides et liquides,55 à 59 ans,Hommes,1.1
2015,Tumeurs malignes,55 à 59 ans,Femmes,207.4
2015,Diabète sucré,55 à 59 ans,Femmes,8.6
2015,Maladies du coeur,55 à 59 ans,Femmes,36.1
2015,Hypertension essentielle et néphropathie hypertensive,55 à 59 ans,Femmes,0.6
2015,Maladies cérébrovasculaires,55 à 59 ans,Femmes,12.0
2015,Athérosclérose,55 à 59 ans,Femmes,0.1
2015,Anévrisme aortique et dissection,55 à 59 ans,Femmes,0.8
2015,Maladies chroniques des voies respiratoires inférieures,55 à 59 ans,Femmes,11.6
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,55 à 59 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,55 à 59 ans,Femmes,0.6
2015,Tumeurs malignes,60 à 64 ans,Les deux sexes,346.7
2015,Diabète sucré,60 à 64 ans,Les deux sexes,21.8
2015,Maladies du coeur,60 à 64 ans,Les deux sexes,128.9
2015,Hypertension essentielle et néphropathie hypertensive,60 à 64 ans,Les deux sexes,2.0
2015,Maladies cérébrovasculaires,60 à 64 ans,Les deux sexes,19.7
2015,Athérosclérose,60 à 64 ans,Les deux sexes,0.7
2015,Anévrisme aortique et dissection,60 à 64 ans,Les deux sexes,3.3
2015,Maladies chroniques des voies respiratoires inférieures,60 à 64 ans,Les deux sexes,27.8
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,60 à 64 ans,Les deux sexes,0.0
2015,Pneumopathie due à des substances solides et liquides,60 à 64 ans,Les deux sexes,1.4
2015,Tumeurs malignes,60 à 64 ans,Hommes,379.8
2015,Diabète sucré,60 à 64 ans,Hommes,29.0
2015,Maladies du coeur,60 à 64 ans,Hommes,187.9
2015,Hypertension essentielle et néphropathie hypertensive,60 à 64 ans,Hommes,2.5
2015,Maladies cérébrovasculaires,60 à 64 ans,Hommes,22.8
2015,Athérosclérose,60 à 64 ans,Hommes,0.9
2015,Anévrisme aortique et dissection,60 à 64 ans,Hommes,5.4
2015,Maladies chroniques des voies respiratoires inférieures,60 à 64 ans,Hommes,32.3
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,60 à 64 ans,Hommes,0.0
2015,Pneumopathie due à des substances solides et liquides,60 à 64 ans,Hommes,1.5
2015,Tumeurs malignes,60 à 64 ans,Femmes,314.8
2015,Diabète sucré,60 à 64 ans,Femmes,14.7
2015,Maladies du coeur,60 à 64 ans,Femmes,71.7
2015,Hypertension essentielle et néphropathie hypertensive,60 à 64 ans,Femmes,1.4
2015,Maladies cérébrovasculaires,60 à 64 ans,Femmes,16.8
2015,Athérosclérose,60 à 64 ans,Femmes,0.4
2015,Anévrisme aortique et dissection,60 à 64 ans,Femmes,1.2
2015,Maladies chroniques des voies respiratoires inférieures,60 à 64 ans,Femmes,23.5
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,60 à 64 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,60 à 64 ans,Femmes,1.3
2015,Tumeurs malignes,65 à 74 ans,Les deux sexes,627.6
2015,Diabète sucré,65 à 74 ans,Les deux sexes,47.7
2015,Maladies du coeur,65 à 74 ans,Les deux sexes,247.1
2015,Hypertension essentielle et néphropathie hypertensive,65 à 74 ans,Les deux sexes,3.9
2015,Maladies cérébrovasculaires,65 à 74 ans,Les deux sexes,53.3
2015,Athérosclérose,65 à 74 ans,Les deux sexes,2.2
2015,Anévrisme aortique et dissection,65 à 74 ans,Les deux sexes,8.1
2015,Maladies chroniques des voies respiratoires inférieures,65 à 74 ans,Les deux sexes,79.2
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 74 ans,Les deux sexes,0.7
2015,Pneumopathie due à des substances solides et liquides,65 à 74 ans,Les deux sexes,3.5
2015,Tumeurs malignes,65 à 74 ans,Hommes,717.3
2015,Diabète sucré,65 à 74 ans,Hommes,64.2
2015,Maladies du coeur,65 à 74 ans,Hommes,345.4
2015,Hypertension essentielle et néphropathie hypertensive,65 à 74 ans,Hommes,4.1
2015,Maladies cérébrovasculaires,65 à 74 ans,Hommes,60.1
2015,Athérosclérose,65 à 74 ans,Hommes,3.0
2015,Anévrisme aortique et dissection,65 à 74 ans,Hommes,11.2
2015,Maladies chroniques des voies respiratoires inférieures,65 à 74 ans,Hommes,85.5
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 74 ans,Hommes,1.5
2015,Pneumopathie due à des substances solides et liquides,65 à 74 ans,Hommes,4.6
2015,Tumeurs malignes,65 à 74 ans,Femmes,543.7
2015,Diabète sucré,65 à 74 ans,Femmes,32.2
2015,Maladies du coeur,65 à 74 ans,Femmes,155.0
2015,Hypertension essentielle et néphropathie hypertensive,65 à 74 ans,Femmes,3.8
2015,Maladies cérébrovasculaires,65 à 74 ans,Femmes,47.0
2015,Athérosclérose,65 à 74 ans,Femmes,1.5
2015,Anévrisme aortique et dissection,65 à 74 ans,Femmes,5.1
2015,Maladies chroniques des voies respiratoires inférieures,65 à 74 ans,Femmes,73.4
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 74 ans,Femmes,0.0
2015,Pneumopathie due à des substances solides et liquides,65 à 74 ans,Femmes,2.4
2015,Tumeurs malignes,65 à 69 ans,Les deux sexes,514.2
2015,Diabète sucré,65 à 69 ans,Les deux sexes,40.3
2015,Maladies du coeur,65 à 69 ans,Les deux sexes,196.5
2015,Hypertension essentielle et néphropathie hypertensive,65 à 69 ans,Les deux sexes,2.8
2015,Maladies cérébrovasculaires,65 à 69 ans,Les deux sexes,37.4
2015,Athérosclérose,65 à 69 ans,Les deux sexes,1.6
2015,Anévrisme aortique et dissection,65 à 69 ans,Les deux sexes,5.7
2015,Maladies chroniques des voies respiratoires inférieures,65 à 69 ans,Les deux sexes,56.9
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 69 ans,Les deux sexes,0.3
2015,Pneumopathie due à des substances solides et liquides,65 à 69 ans,Les deux sexes,2.4
2015,Tumeurs malignes,65 à 69 ans,Hommes,583.8
2015,Diabète sucré,65 à 69 ans,Hommes,53.3
2015,Maladies du coeur,65 à 69 ans,Hommes,283.1
2015,Hypertension essentielle et néphropathie hypertensive,65 à 69 ans,Hommes,2.9
2015,Maladies cérébrovasculaires,65 à 69 ans,Hommes,41.4
2015,Athérosclérose,65 à 69 ans,Hommes,2.2
2015,Anévrisme aortique et dissection,65 à 69 ans,Hommes,8.0
2015,Maladies chroniques des voies respiratoires inférieures,65 à 69 ans,Hommes,61.1
2015,Pneumoconioses et affections respiratoires dues à des agents chimiques,65 à 69 ans,Hommes,0.6
2015,Pneumopathie due à des substances solides et liquides,65 à 69 ans,Hommes,3.3
2015,Tumeurs malignes,65 à 69 ans,Femmes,448.3
2015,Diabète sucré,65 à 69 ans,Femmes,27.9
2015,Maladies du coeur,65 à 69 ans,Femmes,114.4
2015,Hypertension essentielle et néphropathie hypertensive,65 à 69 ans,Femmes,2.7
