Year,Source,Géographie,GeoCode,Value
2011,Inventaire provincial,Saskatchewan,47,77.511
2011,Exploitation pétrolière et gazière,Saskatchewan,47,32.734
2011,Transports,Saskatchewan,47,8.628
2011,Industrie lourde,Saskatchewan,47,3.419
2011,Bâtiments,Saskatchewan,47,3.398
2011,Agriculture,Saskatchewan,47,12.858
2011,Déchets et autres,Saskatchewan,47,1.385
2011,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.805
2011,Inventaire territorial,Yukon,60,0.685
2011,Exploitation pétrolière et gazière,Yukon,60,0.024
2011,Transports,Yukon,60,0.368
2011,Industrie lourde,Yukon,60,0.106
2011,Bâtiments,Yukon,60,0.098
2011,Agriculture,Yukon,60,0.005
2011,Déchets et autres,Yukon,60,0.029
2011,"Fabrication légère, construction et ressources forestières",Yukon,60,0.028
2012,Inventaire provincial,Alberta,48,284.447
2012,Exploitation pétrolière et gazière,Alberta,48,145.995
2012,Transports,Alberta,48,27.68
2012,Industrie lourde,Alberta,48,18.359
2012,Bâtiments,Alberta,48,22.836
2012,Agriculture,Alberta,48,19.351
2012,Déchets et autres,Alberta,48,3.843
2012,"Fabrication légère, construction et ressources forestières",Alberta,48,3.042
2012,Inventaire provincial,Colombie-Britannique,59,59.585
2012,Exploitation pétrolière et gazière,Colombie-Britannique,59,15.777
2012,Transports,Colombie-Britannique,59,19.166
2012,Industrie lourde,Colombie-Britannique,59,5.823
2012,Bâtiments,Colombie-Britannique,59,7.977
2012,Agriculture,Colombie-Britannique,59,2.632
2012,Déchets et autres,Colombie-Britannique,59,2.73
2012,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,2.839
2012,Exploitation pétrolière et gazière,Canada,,216.2
2012,Transports,Canada,,164.132
2012,Industrie lourde,Canada,,81.217
2012,Bâtiments,Canada,,84.184
2012,Agriculture,Canada,,63.431
2012,Déchets et autres,Canada,,22.069
2012,"Fabrication légère, construction et ressources forestières",Canada,,23.975
2012,Inventaire provincial,Manitoba,46,20.705
2012,Exploitation pétrolière et gazière,Manitoba,46,0.78
2012,Transports,Manitoba,46,6.816
2012,Industrie lourde,Manitoba,46,1.232
2012,Bâtiments,Manitoba,46,2.487
2012,Agriculture,Manitoba,46,6.722
2012,Déchets et autres,Manitoba,46,1.413
2012,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.142
2012,Inventaire provincial,Nouveau-Brunswick,13,15.948
2012,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,3.251
2012,Transports,Nouveau-Brunswick,13,4.349
2012,Industrie lourde,Nouveau-Brunswick,13,1.1
2012,Bâtiments,Nouveau-Brunswick,13,1.883
2012,Agriculture,Nouveau-Brunswick,13,0.566
2012,Déchets et autres,Nouveau-Brunswick,13,0.549
2012,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.555
2012,Inventaire provincial,Terre-Neuve-et-Labrador,10,9.681
2012,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,2.168
2012,Transports,Terre-Neuve-et-Labrador,10,3.801
2012,Industrie lourde,Terre-Neuve-et-Labrador,10,1.077
2012,Bâtiments,Terre-Neuve-et-Labrador,10,0.71
2012,Agriculture,Terre-Neuve-et-Labrador,10,0.151
2012,Déchets et autres,Terre-Neuve-et-Labrador,10,0.579
2012,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.426
2012,Inventaire territorial,Territoires du Nord-Ouest,61,1.574
2012,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.117
2012,Transports,Territoires du Nord-Ouest,61,0.617
2012,Industrie lourde,Territoires du Nord-Ouest,61,0.446
2012,Bâtiments,Territoires du Nord-Ouest,61,0.278
2012,Déchets et autres,Territoires du Nord-Ouest,61,0.035
2012,Inventaire provincial,Nouvelle-Écosse,12,18.936
2012,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,1.419
2012,Transports,Nouvelle-Écosse,12,5.006
2012,Industrie lourde,Nouvelle-Écosse,12,0.68
2012,Bâtiments,Nouvelle-Écosse,12,2.515
2012,Agriculture,Nouvelle-Écosse,12,0.478
2012,Déchets et autres,Nouvelle-Écosse,12,0.487
2012,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.503
2012,Inventaire territorial,Nunavut,62,0.665
2012,Transports,Nunavut,62,0.345
2012,Industrie lourde,Nunavut,62,0.206
2012,Bâtiments,Nunavut,62,0.007
2012,Déchets et autres,Nunavut,62,0.029
2012,Inventaire provincial,Ontario,35,166.979
2012,Exploitation pétrolière et gazière,Ontario,35,9.225
2012,Transports,Ontario,35,54.362
2012,Industrie lourde,Ontario,35,31.265
2012,Bâtiments,Ontario,35,32.769
2012,Agriculture,Ontario,35,10.964
2012,Déchets et autres,Ontario,35,7.316
2012,"Fabrication légère, construction et ressources forestières",Ontario,35,9.006
2012,Inventaire provincial,Île-du-Prince-Édouard,11,1.926
2012,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2012,Transports,Île-du-Prince-Édouard,11,0.785
2012,Industrie lourde,Île-du-Prince-Édouard,11,0.005
2012,Bâtiments,Île-du-Prince-Édouard,11,0.487
2012,Agriculture,Île-du-Prince-Édouard,11,0.323
2012,Déchets et autres,Île-du-Prince-Édouard,11,0.083
2012,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.232
2012,Inventaire provincial,Québec,24,78.532
2012,Exploitation pétrolière et gazière,Québec,24,2.524
2012,Transports,Québec,24,31.279
2012,Industrie lourde,Québec,24,17.587
2012,Bâtiments,Québec,24,8.942
2012,Agriculture,Québec,24,8.694
2012,Déchets et autres,Québec,24,3.578
2012,"Fabrication légère, construction et ressources forestières",Québec,24,5.388
2012,Inventaire provincial,Saskatchewan,47,81.505
2012,Exploitation pétrolière et gazière,Saskatchewan,47,34.919
2012,Transports,Saskatchewan,47,9.561
2012,Industrie lourde,Saskatchewan,47,3.323
2012,Bâtiments,Saskatchewan,47,3.194
2012,Agriculture,Saskatchewan,47,13.547
2012,Déchets et autres,Saskatchewan,47,1.398
2012,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.794
2012,Inventaire territorial,Yukon,60,0.679
2012,Exploitation pétrolière et gazière,Yukon,60,0.026
2012,Transports,Yukon,60,0.364
2012,Industrie lourde,Yukon,60,0.114
2012,Bâtiments,Yukon,60,0.098
2012,Agriculture,Yukon,60,0.005
2012,Déchets et autres,Yukon,60,0.03
2012,"Fabrication légère, construction et ressources forestières",Yukon,60,0.023
2013,Inventaire provincial,Alberta,48,291.476
2013,Exploitation pétrolière et gazière,Alberta,48,151.109
2013,Transports,Alberta,48,29.263
2013,Industrie lourde,Alberta,48,18.799
2013,Bâtiments,Alberta,48,20.457
2013,Agriculture,Alberta,48,19.778
2013,Déchets et autres,Alberta,48,4.015
2013,"Fabrication légère, construction et ressources forestières",Alberta,48,3.359
2013,Inventaire provincial,Colombie-Britannique,59,60.858
2013,Exploitation pétrolière et gazière,Colombie-Britannique,59,16.179
2013,Transports,Colombie-Britannique,59,20.051
2013,Industrie lourde,Colombie-Britannique,59,5.559
2013,Bâtiments,Colombie-Britannique,59,7.942
2013,Agriculture,Colombie-Britannique,59,2.699
2013,Déchets et autres,Colombie-Britannique,59,2.591
2013,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,3.056
2013,Exploitation pétrolière et gazière,Canada,,222.953
2013,Transports,Canada,,166.677
2013,Industrie lourde,Canada,,79.876
2013,Bâtiments,Canada,,85.222
2013,Agriculture,Canada,,65.2
2013,Déchets et autres,Canada,,22.456
2013,"Fabrication légère, construction et ressources forestières",Canada,,24.403
2013,Inventaire provincial,Manitoba,46,21.242
2013,Exploitation pétrolière et gazière,Manitoba,46,0.926
2013,Transports,Manitoba,46,6.633
2013,Industrie lourde,Manitoba,46,1.413
2013,Bâtiments,Manitoba,46,2.871
2013,Agriculture,Manitoba,46,6.936
2013,Déchets et autres,Manitoba,46,1.374
2013,"Fabrication légère, construction et ressources forestières",Manitoba,46,0.968
2013,Inventaire provincial,Nouveau-Brunswick,13,14.042
2013,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,3.164
2013,Transports,Nouveau-Brunswick,13,3.613
2013,Industrie lourde,Nouveau-Brunswick,13,0.918
2013,Bâtiments,Nouveau-Brunswick,13,1.106
2013,Agriculture,Nouveau-Brunswick,13,0.532
2013,Déchets et autres,Nouveau-Brunswick,13,0.555
2013,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.556
2013,Inventaire provincial,Terre-Neuve-et-Labrador,10,9.799
2013,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,2.334
2013,Transports,Terre-Neuve-et-Labrador,10,3.552
2013,Industrie lourde,Terre-Neuve-et-Labrador,10,1.046
2013,Bâtiments,Terre-Neuve-et-Labrador,10,0.973
2013,Agriculture,Terre-Neuve-et-Labrador,10,0.108
2013,Déchets et autres,Terre-Neuve-et-Labrador,10,0.583
2013,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.335
2013,Inventaire territorial,Territoires du Nord-Ouest,61,1.577
2013,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.036
2013,Transports,Territoires du Nord-Ouest,61,0.624
2013,Industrie lourde,Territoires du Nord-Ouest,61,0.516
2013,Bâtiments,Territoires du Nord-Ouest,61,0.29
2013,Déchets et autres,Territoires du Nord-Ouest,61,0.036
2013,Inventaire provincial,Nouvelle-Écosse,12,18.041
2013,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,1.304
2013,Transports,Nouvelle-Écosse,12,4.584
2013,Industrie lourde,Nouvelle-Écosse,12,0.589
2013,Bâtiments,Nouvelle-Écosse,12,2.373
2013,Agriculture,Nouvelle-Écosse,12,0.452
2013,Déchets et autres,Nouvelle-Écosse,12,0.51
2013,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.496
2013,Inventaire territorial,Nunavut,62,0.69
2013,Transports,Nunavut,62,0.353
2013,Industrie lourde,Nunavut,62,0.225
2013,Bâtiments,Nunavut,62,0.008
2013,Déchets et autres,Nunavut,62,0.03
2013,Inventaire provincial,Ontario,35,168.06
2013,Exploitation pétrolière et gazière,Ontario,35,9.48
2013,Transports,Ontario,35,56.168
2013,Industrie lourde,Ontario,35,29.457
2013,Bâtiments,Ontario,35,36.061
2013,Agriculture,Ontario,35,11.279
2013,Déchets et autres,Ontario,35,7.546
2013,"Fabrication légère, construction et ressources forestières",Ontario,35,8.888
2013,Inventaire provincial,Île-du-Prince-Édouard,11,1.648
2013,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2013,Transports,Île-du-Prince-Édouard,11,0.699
2013,Industrie lourde,Île-du-Prince-Édouard,11,0.006
2013,Bâtiments,Île-du-Prince-Édouard,11,0.434
2013,Agriculture,Île-du-Prince-Édouard,11,0.28
2013,Déchets et autres,Île-du-Prince-Édouard,11,0.081
2013,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.143
2013,Inventaire provincial,Québec,24,78.814
2013,Exploitation pétrolière et gazière,Québec,24,2.52
2013,Transports,Québec,24,30.473
2013,Industrie lourde,Québec,24,18.085
2013,Bâtiments,Québec,24,9.215
2013,Agriculture,Québec,24,8.56
2013,Déchets et autres,Québec,24,3.74
2013,"Fabrication légère, construction et ressources forestières",Québec,24,5.784
2013,Inventaire provincial,Saskatchewan,47,83.194
2013,Exploitation pétrolière et gazière,Saskatchewan,47,35.899
2013,Transports,Saskatchewan,47,10.339
2013,Industrie lourde,Saskatchewan,47,3.153
2013,Bâtiments,Saskatchewan,47,3.403
2013,Agriculture,Saskatchewan,47,14.57
2013,Déchets et autres,Saskatchewan,47,1.365
2013,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.778
2013,Inventaire territorial,Yukon,60,0.601
2013,Exploitation pétrolière et gazière,Yukon,60,0.0
2013,Transports,Yukon,60,0.327
2013,Industrie lourde,Yukon,60,0.11
2013,Bâtiments,Yukon,60,0.088
2013,Agriculture,Yukon,60,0.005
2013,Déchets et autres,Yukon,60,0.031
2013,"Fabrication légère, construction et ressources forestières",Yukon,60,0.023
2014,Inventaire provincial,Alberta,48,293.637
2014,Exploitation pétrolière et gazière,Alberta,48,152.932
2014,Transports,Alberta,48,30.324
2014,Industrie lourde,Alberta,48,20.62
2014,Bâtiments,Alberta,48,19.062
2014,Agriculture,Alberta,48,19.696
2014,Déchets et autres,Alberta,48,4.159
2014,"Fabrication légère, construction et ressources forestières",Alberta,48,3.336
2014,Inventaire provincial,Colombie-Britannique,59,60.407
2014,Exploitation pétrolière et gazière,Colombie-Britannique,59,15.942
2014,Transports,Colombie-Britannique,59,20.136
2014,Industrie lourde,Colombie-Britannique,59,5.902
2014,Bâtiments,Colombie-Britannique,59,7.941
2014,Agriculture,Colombie-Britannique,59,2.693
2014,Déchets et autres,Colombie-Britannique,59,2.553
2014,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,2.745
2014,Exploitation pétrolière et gazière,Canada,,227.689
2014,Transports,Canada,,164.283
2014,Industrie lourde,Canada,,82.068
2014,Bâtiments,Canada,,85.722
2014,Agriculture,Canada,,64.296
2014,Déchets et autres,Canada,,22.62
2014,"Fabrication légère, construction et ressources forestières",Canada,,22.606
2014,Inventaire provincial,Manitoba,46,21.195
2014,Exploitation pétrolière et gazière,Manitoba,46,1.107
2014,Transports,Manitoba,46,6.68
2014,Industrie lourde,Manitoba,46,1.245
2014,Bâtiments,Manitoba,46,2.966
2014,Agriculture,Manitoba,46,6.714
2014,Déchets et autres,Manitoba,46,1.338
2014,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.017
2014,Inventaire provincial,Nouveau-Brunswick,13,13.73
2014,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.76
2014,Transports,Nouveau-Brunswick,13,3.337
2014,Industrie lourde,Nouveau-Brunswick,13,0.754
2014,Bâtiments,Nouveau-Brunswick,13,1.228
2014,Agriculture,Nouveau-Brunswick,13,0.531
2014,Déchets et autres,Nouveau-Brunswick,13,0.568
2014,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.442
2014,Inventaire provincial,Terre-Neuve-et-Labrador,10,10.79
2014,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,2.428
2014,Transports,Terre-Neuve-et-Labrador,10,3.828
2014,Industrie lourde,Terre-Neuve-et-Labrador,10,1.121
2014,Bâtiments,Terre-Neuve-et-Labrador,10,1.107
2014,Agriculture,Terre-Neuve-et-Labrador,10,0.109
2014,Déchets et autres,Terre-Neuve-et-Labrador,10,0.591
2014,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.401
2014,Inventaire territorial,Territoires du Nord-Ouest,61,1.546
2014,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.032
2014,Transports,Territoires du Nord-Ouest,61,0.632
2014,Industrie lourde,Territoires du Nord-Ouest,61,0.45
2014,Bâtiments,Territoires du Nord-Ouest,61,0.3
2014,Déchets et autres,Territoires du Nord-Ouest,61,0.036
2014,Inventaire provincial,Nouvelle-Écosse,12,16.126
2014,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,0.826
2014,Transports,Nouvelle-Écosse,12,4.283
2014,Industrie lourde,Nouvelle-Écosse,12,0.479
2014,Bâtiments,Nouvelle-Écosse,12,2.078
2014,Agriculture,Nouvelle-Écosse,12,0.433
2014,Déchets et autres,Nouvelle-Écosse,12,0.532
2014,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.461
2014,Inventaire territorial,Nunavut,62,0.684
2014,Transports,Nunavut,62,0.34
2014,Industrie lourde,Nunavut,62,0.181
2014,Bâtiments,Nunavut,62,0.01
2014,Déchets et autres,Nunavut,62,0.031
2014,Inventaire provincial,Ontario,35,164.389
2014,Exploitation pétrolière et gazière,Ontario,35,9.833
2014,Transports,Ontario,35,54.681
2014,Industrie lourde,Ontario,35,30.533
2014,Bâtiments,Ontario,35,37.547
2014,Agriculture,Ontario,35,10.661
2014,Déchets et autres,Ontario,35,7.446
2014,"Fabrication légère, construction et ressources forestières",Ontario,35,8.271
2014,Inventaire provincial,Île-du-Prince-Édouard,11,1.588
2014,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2014,Transports,Île-du-Prince-Édouard,11,0.703
2014,Industrie lourde,Île-du-Prince-Édouard,11,0.006
2014,Bâtiments,Île-du-Prince-Édouard,11,0.385
2014,Agriculture,Île-du-Prince-Édouard,11,0.305
2014,Déchets et autres,Île-du-Prince-Édouard,11,0.08
2014,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.104
2014,Inventaire provincial,Québec,24,76.634
2014,Exploitation pétrolière et gazière,Québec,24,2.521
2014,Transports,Québec,24,29.27
2014,Industrie lourde,Québec,24,17.849
2014,Bâtiments,Québec,24,9.632
2014,Agriculture,Québec,24,8.404
2014,Déchets et autres,Québec,24,3.887
2014,"Fabrication légère, construction et ressources forestières",Québec,24,4.808
2014,Inventaire provincial,Saskatchewan,47,86.267
2014,Exploitation pétrolière et gazière,Saskatchewan,47,39.307
2014,Transports,Saskatchewan,47,9.756
2014,Industrie lourde,Saskatchewan,47,2.851
2014,Bâtiments,Saskatchewan,47,3.425
2014,Agriculture,Saskatchewan,47,14.747
2014,Déchets et autres,Saskatchewan,47,1.366
2014,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.984
2014,Inventaire territorial,Yukon,60,0.502
2014,Exploitation pétrolière et gazière,Yukon,60,0.0
2014,Transports,Yukon,60,0.312
2014,Industrie lourde,Yukon,60,0.077
2014,Bâtiments,Yukon,60,0.041
2014,Agriculture,Yukon,60,0.004
2014,Déchets et autres,Yukon,60,0.032
2014,"Fabrication légère, construction et ressources forestières",Yukon,60,0.02
2015,Inventaire provincial,Alberta,48,288.518
2015,Exploitation pétrolière et gazière,Alberta,48,153.058
2015,Transports,Alberta,48,27.238
2015,Industrie lourde,Alberta,48,19.569
2015,Bâtiments,Alberta,48,19.055
2015,Agriculture,Alberta,48,19.967
2015,Déchets et autres,Alberta,48,4.317
2015,"Fabrication légère, construction et ressources forestières",Alberta,48,3.13
2015,Inventaire provincial,Colombie-Britannique,59,59.725
2015,Exploitation pétrolière et gazière,Colombie-Britannique,59,15.382
2015,Transports,Colombie-Britannique,59,20.21
2015,Industrie lourde,Colombie-Britannique,59,5.953
2015,Bâtiments,Colombie-Britannique,59,7.454
2015,Agriculture,Colombie-Britannique,59,2.824
2015,Déchets et autres,Colombie-Britannique,59,2.537
2015,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,3.089
2015,Exploitation pétrolière et gazière,Canada,,226.037
