Year,Gender,Age group,Geography,GeoCode,Progress,Value
2015,Men+,20 to 24 years,Ontario,35,13.5,13.5
2015,Men+,25 to 29 years,Ontario,35,9.1,9.1
2015,Men+,30 to 34 years,Ontario,35,5.9,5.9
2015,Men+,35 to 39 years,Ontario,35,5.5,5.5
2015,Men+,40 to 44 years,Ontario,35,4.7,4.7
2015,Men+,45 to 49 years,Ontario,35,4.5,4.5
2015,Men+,50 to 54 years,Ontario,35,5.2,5.2
2015,Men+,55 to 59 years,Ontario,35,5.1,5.1
2015,Men+,60 to 64 years,Ontario,35,5.6,5.6
2015,Men+,65 years and over,Ontario,35,3.7,3.7
2015,Men+,65 to 69 years,Ontario,35,5.3,5.3
2015,Men+,70 years and over,Ontario,35,,
2015,Women+,15 years and over,Ontario,35,6.5,6.5
2015,Women+,15 to 24 years,Ontario,35,12.6,12.6
2015,Women+,25 years and over,Ontario,35,5.4,5.4
2015,Women+,25 to 44 years,Ontario,35,5.8,5.8
2015,Women+,45 to 64 years,Ontario,35,5.1,5.1
2015,Women+,45 years and over,Ontario,35,4.9,4.9
2015,Women+,25 to 54 years,Ontario,35,5.5,5.5
2015,Women+,55 years and over,Ontario,35,5.2,5.2
2015,Women+,15 to 64 years,Ontario,35,6.6,6.6
2015,Women+,15 to 19 years,Ontario,35,18.2,18.2
2015,Women+,20 to 24 years,Ontario,35,9.3,9.3
2015,Women+,25 to 29 years,Ontario,35,6.6,6.6
2015,Women+,30 to 34 years,Ontario,35,5.9,5.9
2015,Women+,35 to 39 years,Ontario,35,5.7,5.7
2015,Women+,40 to 44 years,Ontario,35,5.2,5.2
2015,Women+,45 to 49 years,Ontario,35,4.5,4.5
2015,Women+,50 to 54 years,Ontario,35,5.0,5.0
2015,Women+,55 to 59 years,Ontario,35,5.4,5.4
2015,Women+,60 to 64 years,Ontario,35,5.6,5.6
2015,Women+,65 years and over,Ontario,35,3.6,3.6
2015,Women+,65 to 69 years,Ontario,35,3.8,3.8
2015,Women+,70 years and over,Ontario,35,,
2015,Total - Gender,15 years and over,Manitoba,46,5.7,5.7
2015,Total - Gender,15 to 24 years,Manitoba,46,11.3,11.3
2015,Total - Gender,25 years and over,Manitoba,46,4.6,4.6
2015,Total - Gender,25 to 44 years,Manitoba,46,4.9,4.9
2015,Total - Gender,45 to 64 years,Manitoba,46,4.5,4.5
2015,Total - Gender,45 years and over,Manitoba,46,4.3,4.3
2015,Total - Gender,25 to 54 years,Manitoba,46,4.8,4.8
2015,Total - Gender,55 years and over,Manitoba,46,3.9,3.9
2015,Total - Gender,15 to 64 years,Manitoba,46,5.8,5.8
2015,Total - Gender,15 to 19 years,Manitoba,46,16.6,16.6
2015,Total - Gender,20 to 24 years,Manitoba,46,8.1,8.1
2015,Total - Gender,25 to 29 years,Manitoba,46,5.8,5.8
2015,Total - Gender,30 to 34 years,Manitoba,46,5.4,5.4
2015,Total - Gender,35 to 39 years,Manitoba,46,4.6,4.6
2015,Total - Gender,40 to 44 years,Manitoba,46,3.7,3.7
2015,Total - Gender,45 to 49 years,Manitoba,46,4.4,4.4
2015,Total - Gender,50 to 54 years,Manitoba,46,5.0,5.0
2015,Total - Gender,55 to 59 years,Manitoba,46,4.0,4.0
2015,Total - Gender,60 to 64 years,Manitoba,46,4.3,4.3
2015,Total - Gender,65 years and over,Manitoba,46,3.1,3.1
2015,Total - Gender,65 to 69 years,Manitoba,46,3.3,3.3
2015,Total - Gender,70 years and over,Manitoba,46,,
2015,Men+,15 years and over,Manitoba,46,5.6,5.6
2015,Men+,15 to 24 years,Manitoba,46,11.6,11.6
2015,Men+,25 years and over,Manitoba,46,4.4,4.4
2015,Men+,25 to 44 years,Manitoba,46,4.9,4.9
2015,Men+,45 to 64 years,Manitoba,46,4.3,4.3
2015,Men+,45 years and over,Manitoba,46,4.1,4.1
2015,Men+,25 to 54 years,Manitoba,46,4.6,4.6
2015,Men+,55 years and over,Manitoba,46,4.0,4.0
2015,Men+,15 to 64 years,Manitoba,46,5.8,5.8
2015,Men+,15 to 19 years,Manitoba,46,15.3,15.3
2015,Men+,20 to 24 years,Manitoba,46,9.5,9.5
2015,Men+,25 to 29 years,Manitoba,46,5.9,5.9
2015,Men+,30 to 34 years,Manitoba,46,5.4,5.4
2015,Men+,35 to 39 years,Manitoba,46,4.6,4.6
2015,Men+,40 to 44 years,Manitoba,46,3.2,3.2
2015,Men+,45 to 49 years,Manitoba,46,3.8,3.8
2015,Men+,50 to 54 years,Manitoba,46,4.4,4.4
2015,Men+,55 to 59 years,Manitoba,46,4.0,4.0
2015,Men+,60 to 64 years,Manitoba,46,5.1,5.1
2015,Men+,65 years and over,Manitoba,46,,
2015,Men+,65 to 69 years,Manitoba,46,,
2015,Men+,70 years and over,Manitoba,46,,
2015,Women+,15 years and over,Manitoba,46,5.8,5.8
2015,Women+,15 to 24 years,Manitoba,46,10.8,10.8
2015,Women+,25 years and over,Manitoba,46,4.8,4.8
2015,Women+,25 to 44 years,Manitoba,46,4.9,4.9
2015,Women+,45 to 64 years,Manitoba,46,4.7,4.7
2015,Women+,45 years and over,Manitoba,46,4.6,4.6
2015,Women+,25 to 54 years,Manitoba,46,5.1,5.1
2015,Women+,55 years and over,Manitoba,46,3.7,3.7
2015,Women+,15 to 64 years,Manitoba,46,5.9,5.9
2015,Women+,15 to 19 years,Manitoba,46,17.4,17.4
2015,Women+,20 to 24 years,Manitoba,46,6.5,6.5
2015,Women+,25 to 29 years,Manitoba,46,5.7,5.7
2015,Women+,30 to 34 years,Manitoba,46,5.1,5.1
2015,Women+,35 to 39 years,Manitoba,46,4.5,4.5
2015,Women+,40 to 44 years,Manitoba,46,4.0,4.0
2015,Women+,45 to 49 years,Manitoba,46,5.0,5.0
2015,Women+,50 to 54 years,Manitoba,46,5.6,5.6
2015,Women+,55 to 59 years,Manitoba,46,3.9,3.9
2015,Women+,60 to 64 years,Manitoba,46,3.2,3.2
2015,Women+,65 years and over,Manitoba,46,,
2015,Women+,65 to 69 years,Manitoba,46,,
2015,Women+,70 years and over,Manitoba,46,,
2015,Total - Gender,15 years and over,Saskatchewan,47,5.2,5.2
2015,Total - Gender,15 to 24 years,Saskatchewan,47,9.9,9.9
2015,Total - Gender,25 years and over,Saskatchewan,47,4.3,4.3
2015,Total - Gender,25 to 44 years,Saskatchewan,47,5.0,5.0
2015,Total - Gender,45 to 64 years,Saskatchewan,47,3.8,3.8
2015,Total - Gender,45 years and over,Saskatchewan,47,3.7,3.7
2015,Total - Gender,25 to 54 years,Saskatchewan,47,4.6,4.6
2015,Total - Gender,55 years and over,Saskatchewan,47,3.7,3.7
2015,Total - Gender,15 to 64 years,Saskatchewan,47,5.3,5.3
2015,Total - Gender,15 to 19 years,Saskatchewan,47,13.1,13.1
2015,Total - Gender,20 to 24 years,Saskatchewan,47,7.8,7.8
2015,Total - Gender,25 to 29 years,Saskatchewan,47,6.7,6.7
2015,Total - Gender,30 to 34 years,Saskatchewan,47,4.8,4.8
2015,Total - Gender,35 to 39 years,Saskatchewan,47,3.9,3.9
2015,Total - Gender,40 to 44 years,Saskatchewan,47,4.4,4.4
2015,Total - Gender,45 to 49 years,Saskatchewan,47,4.2,4.2
2015,Total - Gender,50 to 54 years,Saskatchewan,47,3.2,3.2
2015,Total - Gender,55 to 59 years,Saskatchewan,47,4.1,4.1
2015,Total - Gender,60 to 64 years,Saskatchewan,47,3.9,3.9
2015,Total - Gender,65 years and over,Saskatchewan,47,-1.0,2.8
2015,Total - Gender,65 to 69 years,Saskatchewan,47,3.4,3.4
2015,Total - Gender,70 years and over,Saskatchewan,47,,
2015,Men+,15 years and over,Saskatchewan,47,5.6,5.6
2015,Men+,15 to 24 years,Saskatchewan,47,9.7,9.7
2015,Men+,25 years and over,Saskatchewan,47,4.9,4.9
2015,Men+,25 to 44 years,Saskatchewan,47,5.6,5.6
2015,Men+,45 to 64 years,Saskatchewan,47,4.4,4.4
2015,Men+,45 years and over,Saskatchewan,47,4.2,4.2
2015,Men+,25 to 54 years,Saskatchewan,47,5.1,5.1
2015,Men+,55 years and over,Saskatchewan,47,4.2,4.2
2015,Men+,15 to 64 years,Saskatchewan,47,5.8,5.8
2015,Men+,15 to 19 years,Saskatchewan,47,12.4,12.4
2015,Men+,20 to 24 years,Saskatchewan,47,8.1,8.1
2015,Men+,25 to 29 years,Saskatchewan,47,7.4,7.4
2015,Men+,30 to 34 years,Saskatchewan,47,5.2,5.2
2015,Men+,35 to 39 years,Saskatchewan,47,4.2,4.2
2015,Men+,40 to 44 years,Saskatchewan,47,4.9,4.9
2015,Men+,45 to 49 years,Saskatchewan,47,4.5,4.5
2015,Men+,50 to 54 years,Saskatchewan,47,3.9,3.9
2015,Men+,55 to 59 years,Saskatchewan,47,4.8,4.8
2015,Men+,60 to 64 years,Saskatchewan,47,,
2015,Men+,65 years and over,Saskatchewan,47,,
2015,Men+,65 to 69 years,Saskatchewan,47,,
2015,Men+,70 years and over,Saskatchewan,47,,
2015,Women+,15 years and over,Saskatchewan,47,4.7,4.7
2015,Women+,15 to 24 years,Saskatchewan,47,10.0,10.0
2015,Women+,25 years and over,Saskatchewan,47,3.8,3.8
2015,Women+,25 to 44 years,Saskatchewan,47,4.4,4.4
2015,Women+,45 to 64 years,Saskatchewan,47,3.1,3.1
2015,Women+,45 years and over,Saskatchewan,47,3.0,3.0
2015,Women+,25 to 54 years,Saskatchewan,47,4.0,4.0
2015,Women+,55 years and over,Saskatchewan,47,3.0,3.0
2015,Women+,15 to 64 years,Saskatchewan,47,4.8,4.8
2015,Women+,15 to 19 years,Saskatchewan,47,13.7,13.7
2015,Women+,20 to 24 years,Saskatchewan,47,7.4,7.4
2015,Women+,25 to 29 years,Saskatchewan,47,5.8,5.8
2015,Women+,30 to 34 years,Saskatchewan,47,4.2,4.2
2015,Women+,35 to 39 years,Saskatchewan,47,3.6,3.6
2015,Women+,40 to 44 years,Saskatchewan,47,3.9,3.9
2015,Women+,45 to 49 years,Saskatchewan,47,3.8,3.8
2015,Women+,50 to 54 years,Saskatchewan,47,-1.0,2.5
2015,Women+,55 to 59 years,Saskatchewan,47,3.4,3.4
2015,Women+,60 to 64 years,Saskatchewan,47,,
2015,Women+,65 years and over,Saskatchewan,47,,
2015,Women+,65 to 69 years,Saskatchewan,47,,
2015,Women+,70 years and over,Saskatchewan,47,,
2015,Total - Gender,15 years and over,Alberta,48,6.1,6.1
2015,Total - Gender,15 to 24 years,Alberta,48,10.4,10.4
2015,Total - Gender,25 years and over,Alberta,48,5.3,5.3
2015,Total - Gender,25 to 44 years,Alberta,48,5.5,5.5
2015,Total - Gender,45 to 64 years,Alberta,48,5.3,5.3
2015,Total - Gender,45 years and over,Alberta,48,5.2,5.2
2015,Total - Gender,25 to 54 years,Alberta,48,5.5,5.5
2015,Total - Gender,55 years and over,Alberta,48,4.8,4.8
2015,Total - Gender,15 to 64 years,Alberta,48,6.2,6.2
2015,Total - Gender,15 to 19 years,Alberta,48,13.7,13.7
2015,Total - Gender,20 to 24 years,Alberta,48,8.5,8.5
2015,Total - Gender,25 to 29 years,Alberta,48,6.0,6.0
2015,Total - Gender,30 to 34 years,Alberta,48,4.7,4.7
2015,Total - Gender,35 to 39 years,Alberta,48,5.6,5.6
2015,Total - Gender,40 to 44 years,Alberta,48,5.7,5.7
2015,Total - Gender,45 to 49 years,Alberta,48,5.5,5.5
2015,Total - Gender,50 to 54 years,Alberta,48,5.4,5.4
2015,Total - Gender,55 to 59 years,Alberta,48,4.8,4.8
2015,Total - Gender,60 to 64 years,Alberta,48,5.5,5.5
2015,Total - Gender,65 years and over,Alberta,48,3.4,3.4
2015,Total - Gender,65 to 69 years,Alberta,48,3.8,3.8
2015,Total - Gender,70 years and over,Alberta,48,,
2015,Men+,15 years and over,Alberta,48,6.5,6.5
2015,Men+,15 to 24 years,Alberta,48,11.9,11.9
2015,Men+,25 years and over,Alberta,48,5.6,5.6
2015,Men+,25 to 44 years,Alberta,48,5.6,5.6
2015,Men+,45 to 64 years,Alberta,48,5.9,5.9
2015,Men+,45 years and over,Alberta,48,5.7,5.7
2015,Men+,25 to 54 years,Alberta,48,5.7,5.7
2015,Men+,55 years and over,Alberta,48,5.2,5.2
2015,Men+,15 to 64 years,Alberta,48,6.7,6.7
2015,Men+,15 to 19 years,Alberta,48,15.5,15.5
2015,Men+,20 to 24 years,Alberta,48,9.9,9.9
2015,Men+,25 to 29 years,Alberta,48,6.6,6.6
2015,Men+,30 to 34 years,Alberta,48,4.7,4.7
2015,Men+,35 to 39 years,Alberta,48,5.2,5.2
2015,Men+,40 to 44 years,Alberta,48,5.8,5.8
2015,Men+,45 to 49 years,Alberta,48,6.4,6.4
2015,Men+,50 to 54 years,Alberta,48,5.8,5.8
2015,Men+,55 to 59 years,Alberta,48,4.9,4.9
2015,Men+,60 to 64 years,Alberta,48,6.7,6.7
2015,Men+,65 years and over,Alberta,48,,
2015,Men+,65 to 69 years,Alberta,48,,
2015,Men+,70 years and over,Alberta,48,,
2015,Women+,15 years and over,Alberta,48,5.6,5.6
2015,Women+,15 to 24 years,Alberta,48,8.6,8.6
2015,Women+,25 years and over,Alberta,48,5.0,5.0
2015,Women+,25 to 44 years,Alberta,48,5.4,5.4
2015,Women+,45 to 64 years,Alberta,48,4.7,4.7
2015,Women+,45 years and over,Alberta,48,4.5,4.5
2015,Women+,25 to 54 years,Alberta,48,5.2,5.2
2015,Women+,55 years and over,Alberta,48,4.2,4.2
2015,Women+,15 to 64 years,Alberta,48,5.7,5.7
2015,Women+,15 to 19 years,Alberta,48,11.4,11.4
2015,Women+,20 to 24 years,Alberta,48,6.9,6.9
2015,Women+,25 to 29 years,Alberta,48,5.3,5.3
2015,Women+,30 to 34 years,Alberta,48,4.7,4.7
2015,Women+,35 to 39 years,Alberta,48,6.0,6.0
2015,Women+,40 to 44 years,Alberta,48,5.6,5.6
2015,Women+,45 to 49 years,Alberta,48,4.6,4.6
2015,Women+,50 to 54 years,Alberta,48,5.1,5.1
2015,Women+,55 to 59 years,Alberta,48,4.8,4.8
2015,Women+,60 to 64 years,Alberta,48,4.0,4.0
2015,Women+,65 years and over,Alberta,48,,
2015,Women+,65 to 69 years,Alberta,48,,
2015,Women+,70 years and over,Alberta,48,,
2015,Total - Gender,15 years and over,British Columbia,59,6.2,6.2
2015,Total - Gender,15 to 24 years,British Columbia,59,11.1,11.1
2015,Total - Gender,25 years and over,British Columbia,59,5.3,5.3
2015,Total - Gender,25 to 44 years,British Columbia,59,5.1,5.1
2015,Total - Gender,45 to 64 years,British Columbia,59,5.6,5.6
2015,Total - Gender,45 years and over,British Columbia,59,5.6,5.6
2015,Total - Gender,25 to 54 years,British Columbia,59,5.2,5.2
2015,Total - Gender,55 years and over,British Columbia,59,5.8,5.8
2015,Total - Gender,15 to 64 years,British Columbia,59,6.2,6.2
2015,Total - Gender,15 to 19 years,British Columbia,59,15.5,15.5
2015,Total - Gender,20 to 24 years,British Columbia,59,8.7,8.7
2015,Total - Gender,25 to 29 years,British Columbia,59,5.9,5.9
2015,Total - Gender,30 to 34 years,British Columbia,59,4.4,4.4
2015,Total - Gender,35 to 39 years,British Columbia,59,5.4,5.4
2015,Total - Gender,40 to 44 years,British Columbia,59,4.9,4.9
2015,Total - Gender,45 to 49 years,British Columbia,59,5.3,5.3
2015,Total - Gender,50 to 54 years,British Columbia,59,5.4,5.4
2015,Total - Gender,55 to 59 years,British Columbia,59,5.8,5.8
2015,Total - Gender,60 to 64 years,British Columbia,59,6.4,6.4
2015,Total - Gender,65 years and over,British Columbia,59,4.8,4.8
2015,Total - Gender,65 to 69 years,British Columbia,59,5.0,5.0
2015,Total - Gender,70 years and over,British Columbia,59,,
2015,Men+,15 years and over,British Columbia,59,6.6,6.6
2015,Men+,15 to 24 years,British Columbia,59,13.1,13.1
2015,Men+,25 years and over,British Columbia,59,5.6,5.6
2015,Men+,25 to 44 years,British Columbia,59,5.3,5.3
2015,Men+,45 to 64 years,British Columbia,59,6.0,6.0
2015,Men+,45 years and over,British Columbia,59,5.8,5.8
2015,Men+,25 to 54 years,British Columbia,59,5.3,5.3
2015,Men+,55 years and over,British Columbia,59,6.5,6.5
2015,Men+,15 to 64 years,British Columbia,59,6.7,6.7
2015,Men+,15 to 19 years,British Columbia,59,16.9,16.9
2015,Men+,20 to 24 years,British Columbia,59,11.1,11.1
2015,Men+,25 to 29 years,British Columbia,59,6.6,6.6
2015,Men+,30 to 34 years,British Columbia,59,4.4,4.4
2015,Men+,35 to 39 years,British Columbia,59,5.6,5.6
2015,Men+,40 to 44 years,British Columbia,59,4.5,4.5
2015,Men+,45 to 49 years,British Columbia,59,4.6,4.6
2015,Men+,50 to 54 years,British Columbia,59,5.7,5.7
2015,Men+,55 to 59 years,British Columbia,59,7.0,7.0
2015,Men+,60 to 64 years,British Columbia,59,7.2,7.2
2015,Men+,65 years and over,British Columbia,59,4.2,4.2
2015,Men+,65 to 69 years,British Columbia,59,3.9,3.9
2015,Men+,70 years and over,British Columbia,59,,
2015,Women+,15 years and over,British Columbia,59,5.6,5.6
2015,Women+,15 to 24 years,British Columbia,59,8.8,8.8
2015,Women+,25 years and over,British Columbia,59,5.1,5.1
2015,Women+,25 to 44 years,British Columbia,59,5.0,5.0
2015,Women+,45 to 64 years,British Columbia,59,5.3,5.3
2015,Women+,45 years and over,British Columbia,59,5.3,5.3
2015,Women+,25 to 54 years,British Columbia,59,5.1,5.1
2015,Women+,55 years and over,British Columbia,59,5.0,5.0
2015,Women+,15 to 64 years,British Columbia,59,5.7,5.7
2015,Women+,15 to 19 years,British Columbia,59,13.8,13.8
2015,Women+,20 to 24 years,British Columbia,59,5.9,5.9
2015,Women+,25 to 29 years,British Columbia,59,5.0,5.0
2015,Women+,30 to 34 years,British Columbia,59,4.3,4.3
2015,Women+,35 to 39 years,British Columbia,59,5.2,5.2
2015,Women+,40 to 44 years,British Columbia,59,5.3,5.3
2015,Women+,45 to 49 years,British Columbia,59,5.9,5.9
2015,Women+,50 to 54 years,British Columbia,59,5.1,5.1
2015,Women+,55 to 59 years,British Columbia,59,4.5,4.5
2015,Women+,60 to 64 years,British Columbia,59,5.4,5.4
2015,Women+,65 years and over,British Columbia,59,5.3,5.3
2015,Women+,65 to 69 years,British Columbia,59,6.6,6.6
2015,Women+,70 years and over,British Columbia,59,,
2016,Total - Gender,15 to 24 years,Canada,,12.6,12.6
2016,Total - Gender,25 years and over,Canada,,6.1,6.1
2016,Total - Gender,25 to 44 years,Canada,,6.3,6.3
2016,Total - Gender,45 to 64 years,Canada,,6.1,6.1
2016,Total - Gender,45 years and over,Canada,,5.9,5.9
2016,Total - Gender,25 to 54 years,Canada,,6.1,6.1
2016,Total - Gender,55 years and over,Canada,,6.3,6.3
2016,Total - Gender,15 to 64 years,Canada,,7.2,7.2
2016,Total - Gender,15 to 19 years,Canada,,17.1,17.1
2016,Total - Gender,20 to 24 years,Canada,,10.1,10.1
2016,Total - Gender,25 to 29 years,Canada,,7.7,7.7
2016,Total - Gender,30 to 34 years,Canada,,6.3,6.3
2016,Total - Gender,35 to 39 years,Canada,,5.5,5.5
2016,Total - Gender,40 to 44 years,Canada,,5.7,5.7
2016,Total - Gender,45 to 49 years,Canada,,5.5,5.5
2016,Total - Gender,50 to 54 years,Canada,,5.8,5.8
2016,Total - Gender,55 to 59 years,Canada,,6.2,6.2
2016,Total - Gender,60 to 64 years,Canada,,7.3,7.3
2016,Total - Gender,65 years and over,Canada,,4.8,4.8
2016,Total - Gender,65 to 69 years,Canada,,5.4,5.4
2016,Total - Gender,70 years and over,Canada,,3.7,3.7
2016,Men+,15 years and over,Canada,,7.7,7.7
2016,Men+,15 to 24 years,Canada,,14.4,14.4
2016,Men+,25 years and over,Canada,,6.6,6.6
2016,Men+,25 to 44 years,Canada,,6.8,6.8
2016,Men+,45 to 64 years,Canada,,6.6,6.6
2016,Men+,45 years and over,Canada,,6.5,6.5
2016,Men+,25 to 54 years,Canada,,6.5,6.5
2016,Men+,55 years and over,Canada,,6.9,6.9
2016,Men+,15 to 64 years,Canada,,7.8,7.8
2016,Men+,15 to 19 years,Canada,,19.2,19.2
2016,Men+,20 to 24 years,Canada,,11.8,11.8
2016,Men+,25 to 29 years,Canada,,8.8,8.8
2016,Men+,30 to 34 years,Canada,,6.7,6.7
2016,Men+,35 to 39 years,Canada,,5.5,5.5
2016,Men+,40 to 44 years,Canada,,6.0,6.0
2016,Men+,45 to 49 years,Canada,,5.7,5.7
2016,Men+,50 to 54 years,Canada,,6.4,6.4
2016,Men+,55 to 59 years,Canada,,6.7,6.7
2016,Men+,60 to 64 years,Canada,,7.9,7.9
2016,Men+,65 years and over,Canada,,5.6,5.6
2016,Men+,65 to 69 years,Canada,,6.3,6.3
2016,Men+,70 years and over,Canada,,4.5,4.5
2016,Women+,15 years and over,Canada,,6.3,6.3
2016,Women+,15 to 24 years,Canada,,10.7,10.7
2016,Women+,25 years and over,Canada,,5.6,5.6
2016,Women+,25 to 44 years,Canada,,5.8,5.8
2016,Women+,45 to 64 years,Canada,,5.5,5.5
2016,Women+,45 years and over,Canada,,5.3,5.3
2016,Women+,25 to 54 years,Canada,,5.6,5.6
2016,Women+,55 years and over,Canada,,5.6,5.6
2016,Women+,15 to 64 years,Canada,,6.4,6.4
2016,Women+,15 to 19 years,Canada,,15.0,15.0
2016,Women+,20 to 24 years,Canada,,8.2,8.2
2016,Women+,25 to 29 years,Canada,,6.5,6.5
2016,Women+,30 to 34 years,Canada,,5.7,5.7
2016,Women+,35 to 39 years,Canada,,5.6,5.6
2016,Women+,40 to 44 years,Canada,,5.3,5.3
2016,Women+,45 to 49 years,Canada,,5.2,5.2
2016,Women+,50 to 54 years,Canada,,5.0,5.0
2016,Women+,55 to 59 years,Canada,,5.6,5.6
2016,Women+,60 to 64 years,Canada,,6.5,6.5
2016,Women+,65 years and over,Canada,,3.5,3.5
2016,Women+,65 to 69 years,Canada,,4.1,4.1
2016,Women+,70 years and over,Canada,,-1.0,2.1
2016,Total - Gender,15 years and over,Newfoundland and Labrador,10,13.7,13.7
2016,Total - Gender,15 to 24 years,Newfoundland and Labrador,10,16.6,16.6
2016,Total - Gender,25 years and over,Newfoundland and Labrador,10,13.2,13.2
2016,Total - Gender,25 to 44 years,Newfoundland and Labrador,10,12.4,12.4
2016,Total - Gender,45 to 64 years,Newfoundland and Labrador,10,13.6,13.6
2016,Total - Gender,45 years and over,Newfoundland and Labrador,10,13.9,13.9
2016,Total - Gender,25 to 54 years,Newfoundland and Labrador,10,12.0,12.0
2016,Total - Gender,55 years and over,Newfoundland and Labrador,10,16.9,16.9
2016,Total - Gender,15 to 64 years,Newfoundland and Labrador,10,13.6,13.6
2016,Total - Gender,15 to 19 years,Newfoundland and Labrador,10,17.2,17.2
2016,Total - Gender,20 to 24 years,Newfoundland and Labrador,10,16.2,16.2
2016,Total - Gender,25 to 29 years,Newfoundland and Labrador,10,15.1,15.1
2016,Total - Gender,30 to 34 years,Newfoundland and Labrador,10,12.6,12.6
2016,Total - Gender,35 to 39 years,Newfoundland and Labrador,10,10.1,10.1
2016,Total - Gender,40 to 44 years,Newfoundland and Labrador,10,12.5,12.5
2016,Total - Gender,45 to 49 years,Newfoundland and Labrador,10,10.2,10.2
2016,Total - Gender,50 to 54 years,Newfoundland and Labrador,10,12.2,12.2
2016,Total - Gender,55 to 59 years,Newfoundland and Labrador,10,14.0,14.0
2016,Total - Gender,60 to 64 years,Newfoundland and Labrador,10,21.4,21.4
2016,Total - Gender,65 years and over,Newfoundland and Labrador,10,16.3,16.3
2016,Total - Gender,65 to 69 years,Newfoundland and Labrador,10,17.6,17.6
2016,Total - Gender,70 years and over,Newfoundland and Labrador,10,,
2016,Men+,15 years and over,Newfoundland and Labrador,10,16.3,16.3
2016,Men+,15 to 24 years,Newfoundland and Labrador,10,20.8,20.8
2016,Men+,25 years and over,Newfoundland and Labrador,10,15.7,15.7
2016,Men+,25 to 44 years,Newfoundland and Labrador,10,14.9,14.9
2016,Men+,45 to 64 years,Newfoundland and Labrador,10,16.0,16.0
2016,Men+,45 years and over,Newfoundland and Labrador,10,16.3,16.3
2016,Men+,25 to 54 years,Newfoundland and Labrador,10,14.1,14.1
2016,Men+,55 years and over,Newfoundland and Labrador,10,19.8,19.8
2016,Men+,15 to 64 years,Newfoundland and Labrador,10,16.1,16.1
2016,Men+,15 to 19 years,Newfoundland and Labrador,10,18.3,18.3
2016,Men+,20 to 24 years,Newfoundland and Labrador,10,21.5,21.5
2016,Men+,25 to 29 years,Newfoundland and Labrador,10,19.7,19.7
2016,Men+,30 to 34 years,Newfoundland and Labrador,10,13.8,13.8
2016,Men+,35 to 39 years,Newfoundland and Labrador,10,11.0,11.0
2016,Men+,40 to 44 years,Newfoundland and Labrador,10,15.3,15.3
2016,Men+,45 to 49 years,Newfoundland and Labrador,10,12.4,12.4
2016,Men+,50 to 54 years,Newfoundland and Labrador,10,13.3,13.3
2016,Men+,55 to 59 years,Newfoundland and Labrador,10,17.6,17.6
2016,Men+,60 to 64 years,Newfoundland and Labrador,10,22.8,22.8
2016,Men+,65 years and over,Newfoundland and Labrador,10,,
2016,Men+,65 to 69 years,Newfoundland and Labrador,10,,
